,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_depth,params_grow_policy,params_iterations,params_l2_leaf_reg,params_learning_rate,params_max_bin,params_random_strength,state
248,248,0.5352608672794378,2023-06-10 16:18:52.834940,2023-06-10 16:18:53.550710,0 days 00:00:00.715770,0.019327166100512532,,7,Lossguide,849,3.4414077336596436e-05,0.11351438512168788,32,98,COMPLETE
249,249,0.3035164346657757,2023-06-10 16:18:53.551378,2023-06-10 16:18:54.801641,0 days 00:00:01.250263,0.04115046214021337,,7,Lossguide,815,35.296096764143364,0.017358336501766256,32,100,COMPLETE
250,250,0.2976532884644575,2023-06-10 16:18:54.802283,2023-06-10 16:18:55.639246,0 days 00:00:00.836963,0.12076830717100495,,7,Lossguide,931,65.95631005527596,0.07576347321129011,32,97,COMPLETE
251,251,0.3362701572022957,2023-06-10 16:18:55.639951,2023-06-10 16:18:56.804376,0 days 00:00:01.164425,0.032091945903795424,,7,Lossguide,902,1.337022435955645,0.007488625481484399,10,93,COMPLETE
252,252,0.3022283111012775,2023-06-10 16:18:56.804963,2023-06-10 16:18:58.507720,0 days 00:00:01.702757,0.02479187940983861,,7,Lossguide,859,45.84770279947573,0.011738267837975462,32,97,COMPLETE
253,253,0.3810482868381663,2023-06-10 16:18:58.508273,2023-06-10 16:18:59.432986,0 days 00:00:00.924713,0.34370085057647964,,7,Lossguide,821,0.056411237710080775,0.00918602915465604,32,98,COMPLETE
254,254,0.3066388265984193,2023-06-10 16:18:59.433623,2023-06-10 16:19:02.969230,0 days 00:00:03.535607,0.604874036849529,,7,Lossguide,894,66.29578436015618,0.006579909446415482,32,94,COMPLETE
255,255,0.3035036455032795,2023-06-10 16:19:02.969919,2023-06-10 16:19:03.988199,0 days 00:00:01.018280,0.020050390018730543,,7,Lossguide,842,24.889948573665166,0.029492909956322717,32,92,COMPLETE
256,256,0.41609090798979137,2023-06-10 16:19:03.988813,2023-06-10 16:19:05.719248,0 days 00:00:01.730435,0.03754992830020477,Plain,7,SymmetricTree,955,0.9081361697894412,0.00819351580979784,32,100,COMPLETE
257,257,0.36374969650328665,2023-06-10 16:19:05.719862,2023-06-10 16:19:09.657319,0 days 00:00:03.937457,0.01654975986800908,,7,Lossguide,925,97.69020409051402,0.0061111540252599674,3,96,COMPLETE
258,258,0.33370558602487527,2023-06-10 16:19:09.657932,2023-06-10 16:19:11.446570,0 days 00:00:01.788638,0.029060949058510924,,7,Lossguide,870,13.786725680682702,0.0074369499524117155,20,0,COMPLETE
259,259,0.2993703926786912,2023-06-10 16:19:11.447299,2023-06-10 16:19:13.249168,0 days 00:00:01.801869,0.022253502802820454,,7,Lossguide,793,37.82785072039202,0.009473219887548477,32,95,COMPLETE
260,260,0.4560243607616641,2023-06-10 16:19:13.249922,2023-06-10 16:19:16.096031,0 days 00:00:02.846109,23.397179428531437,,7,Depthwise,910,98.30918638177835,0.006820953523713843,32,92,COMPLETE
261,261,0.3714339854564712,2023-06-10 16:19:16.096759,2023-06-10 16:19:17.665958,0 days 00:00:01.569199,0.05429952405611433,,5,Lossguide,886,58.55804470526311,0.012971665953196274,4,98,COMPLETE
262,262,0.3030331652393435,2023-06-10 16:19:17.666707,2023-06-10 16:19:19.335453,0 days 00:00:01.668746,0.029480903845695215,,7,Lossguide,853,28.26427849619831,0.010627248676537462,32,90,COMPLETE
263,263,0.29636755482852206,2023-06-10 16:19:19.336164,2023-06-10 16:19:22.283962,0 days 00:00:02.947798,0.043280577269222235,,7,Lossguide,817,63.86663493081384,0.005980649379490081,32,100,COMPLETE
264,264,0.4371541086991891,2023-06-10 16:19:22.284725,2023-06-10 16:19:23.266173,0 days 00:00:00.981448,0.04709768181981165,,7,Lossguide,776,0.03702460580234825,0.00787966742711562,32,100,COMPLETE
265,265,0.4244804346067332,2023-06-10 16:19:23.266912,2023-06-10 16:19:26.041144,0 days 00:00:02.774232,0.04141583820727658,,7,Lossguide,817,47.49659340882248,0.005908454653582585,2,98,COMPLETE
266,266,0.310200462923404,2023-06-10 16:19:26.041760,2023-06-10 16:19:26.787072,0 days 00:00:00.745312,0.03732412661389953,,7,Lossguide,797,17.374643849428345,0.22142480331507836,32,100,COMPLETE
267,267,0.3007990736273015,2023-06-10 16:19:26.787717,2023-06-10 16:19:30.330791,0 days 00:00:03.543074,0.2091866485140516,,7,Lossguide,945,99.4333079668505,0.007004622991951611,32,97,COMPLETE
268,268,0.5195696348951359,2023-06-10 16:19:30.331429,2023-06-10 16:19:31.114370,0 days 00:00:00.782941,0.06361907169468632,,7,Lossguide,829,0.00018232247452607664,0.008170892889614997,32,96,COMPLETE
269,269,0.46731045783214625,2023-06-10 16:19:31.114905,2023-06-10 16:19:31.972087,0 days 00:00:00.857182,0.032195868660729904,,7,Lossguide,903,5.508876349591934e-06,0.005096374653438273,5,93,COMPLETE
270,270,0.4973375108141187,2023-06-10 16:19:31.972693,2023-06-10 16:19:32.811446,0 days 00:00:00.838753,0.05076578650482445,,7,Lossguide,974,0.001738398301836704,0.005996593825558464,32,98,COMPLETE
271,271,0.34585822611311057,2023-06-10 16:19:32.812060,2023-06-10 16:19:33.613439,0 days 00:00:00.801379,0.9498975587020017,,7,Lossguide,872,42.40168992721408,0.0783709680114402,32,88,COMPLETE
272,272,0.3347301907222272,2023-06-10 16:19:33.614034,2023-06-10 16:19:34.783444,0 days 00:00:01.169410,0.02528813910806373,,7,Lossguide,927,4.267872003224681,0.009903868181648748,32,100,COMPLETE
273,273,0.2966029044041012,2023-06-10 16:19:34.784036,2023-06-10 16:19:37.612958,0 days 00:00:02.828922,0.08647162047216404,,7,Lossguide,809,64.64604219281995,0.0067935099356611515,32,94,COMPLETE
274,274,0.32920179133862043,2023-06-10 16:19:37.613634,2023-06-10 16:19:38.980693,0 days 00:00:01.367059,0.06246347426070123,,7,Lossguide,745,7.171842483460018,0.0087727390261749,32,96,COMPLETE
275,275,0.30707280127415104,2023-06-10 16:19:38.981382,2023-06-10 16:19:41.060128,0 days 00:00:02.078746,0.07230504868595806,,7,Lossguide,780,24.632290539069803,0.007333010310687752,32,94,COMPLETE
276,276,0.2974795808633103,2023-06-10 16:19:41.060817,2023-06-10 16:19:43.947336,0 days 00:00:02.886519,0.04471894874043017,,7,Lossguide,818,66.09243218517778,0.006541481505378449,32,98,COMPLETE
277,277,0.29756605313574497,2023-06-10 16:19:43.947980,2023-06-10 16:19:47.285941,0 days 00:00:03.337961,0.03735616406144874,,7,Lossguide,808,99.74034046968592,0.007468184326972563,32,96,COMPLETE
278,278,0.302509275218489,2023-06-10 16:19:47.286565,2023-06-10 16:19:51.745344,0 days 00:00:04.458779,0.0884992128027045,Ordered,7,SymmetricTree,838,34.818283786278755,0.09040719262767877,32,100,COMPLETE
279,279,0.34286802101279634,2023-06-10 16:19:51.746112,2023-06-10 16:19:52.887471,0 days 00:00:01.141359,1.1577652692051288,,7,Lossguide,795,61.47072706829142,0.06167570394816846,32,94,COMPLETE
280,280,0.29659488367612363,2023-06-10 16:19:52.888090,2023-06-10 16:19:55.023081,0 days 00:00:02.134991,0.05524444384907015,,7,Lossguide,762,41.40173492401618,0.008438297804187155,32,91,COMPLETE
281,281,0.3248171357140199,2023-06-10 16:19:55.023688,2023-06-10 16:19:56.853998,0 days 00:00:01.830310,0.05497711361404814,,7,Lossguide,760,31.351458967176647,0.00902378126794959,10,85,COMPLETE
282,282,0.3262669246084535,2023-06-10 16:19:56.854674,2023-06-10 16:19:59.740416,0 days 00:00:02.885742,0.048814194795542554,,7,Depthwise,719,99.66574092194996,0.011069606716152184,32,90,COMPLETE
283,283,0.3080706775206841,2023-06-10 16:19:59.741013,2023-06-10 16:20:01.529891,0 days 00:00:01.788878,0.07023242164005325,,7,Lossguide,789,21.821998285731336,0.008204978119833735,32,88,COMPLETE
284,284,0.30031875523943774,2023-06-10 16:20:01.530544,2023-06-10 16:20:03.319040,0 days 00:00:01.788496,0.03440676379256663,,7,Lossguide,997,42.198070675784706,0.010006783803335034,32,91,COMPLETE
285,285,0.3294135514313575,2023-06-10 16:20:03.319655,2023-06-10 16:20:05.144119,0 days 00:00:01.824464,0.07902640087730754,,7,Lossguide,806,14.513695009278987,0.006822377519499634,20,38,COMPLETE
286,286,0.2990891852430551,2023-06-10 16:20:05.144735,2023-06-10 16:20:07.515596,0 days 00:00:02.370861,0.04307462632134918,,6,Lossguide,765,70.58793009220872,0.008325037274950991,32,93,COMPLETE
287,287,0.3963305918147097,2023-06-10 16:20:07.516329,2023-06-10 16:20:08.361393,0 days 00:00:00.845064,0.030096475671460232,,7,Lossguide,774,0.19724175445332787,0.014671406519975408,32,98,COMPLETE
288,288,0.4807398894820416,2023-06-10 16:20:08.362136,2023-06-10 16:20:09.199774,0 days 00:00:00.837638,0.06279487304868929,,7,Lossguide,823,0.004973532629656834,0.007739792922254294,32,92,COMPLETE
289,289,0.2984387462532011,2023-06-10 16:20:09.200483,2023-06-10 16:20:12.720287,0 days 00:00:03.519804,0.05352975158406161,,7,Lossguide,831,43.35657517042771,0.004631420056733944,32,94,COMPLETE
290,290,0.524647991157516,2023-06-10 16:20:12.721066,2023-06-10 16:20:13.792999,0 days 00:00:01.071933,0.012988775250805005,,7,Lossguide,808,0.5539562901266187,0.0053248187493984255,3,98,COMPLETE
291,291,0.40273352176525046,2023-06-10 16:20:13.793704,2023-06-10 16:20:14.912554,0 days 00:00:01.118850,0.10457361163896665,,7,Lossguide,847,0.10280680816056084,0.0066538127597576616,32,90,COMPLETE
292,292,0.30075798207677107,2023-06-10 16:20:14.913177,2023-06-10 16:20:15.705456,0 days 00:00:00.792279,0.03725769002072738,,7,Lossguide,737,66.15034061509218,0.11386294397679668,32,100,COMPLETE
293,293,0.39300397831779255,2023-06-10 16:20:15.706210,2023-06-10 16:20:17.292711,0 days 00:00:01.586501,0.04131644749996212,,7,Lossguide,890,32.869663967926556,0.009746745126867842,4,87,COMPLETE
294,294,0.2957682084252877,2023-06-10 16:20:17.293317,2023-06-10 16:20:19.452595,0 days 00:00:02.159278,0.029267272532029653,,7,Lossguide,919,98.31540087036103,0.012841336159622355,32,96,COMPLETE
295,295,0.29674222694496555,2023-06-10 16:20:19.453200,2023-06-10 16:20:21.707258,0 days 00:00:02.254058,0.031332047456116716,,7,Lossguide,925,99.04504108956851,0.011384419673567361,32,96,COMPLETE
296,296,0.2984819298189637,2023-06-10 16:20:21.707862,2023-06-10 16:20:23.530827,0 days 00:00:01.822965,0.02989117540595776,,7,Lossguide,939,57.88073079529817,0.011865202424392877,32,96,COMPLETE
297,297,0.2978171529836786,2023-06-10 16:20:23.531428,2023-06-10 16:20:25.745248,0 days 00:00:02.213820,0.024617593339136778,,7,Lossguide,952,98.17297823914201,0.01339498668478006,32,98,COMPLETE
298,298,0.5867941828673492,2023-06-10 16:20:25.745917,2023-06-10 16:20:26.502084,0 days 00:00:00.756167,0.032491499357190715,,7,Lossguide,916,0.010847857594092057,0.011039086025012627,2,95,COMPLETE
299,299,0.31880602204312153,2023-06-10 16:20:26.502690,2023-06-10 16:20:27.848516,0 days 00:00:01.345826,0.027504438894211086,,7,Lossguide,923,11.082396437180687,0.010767693039927171,32,13,COMPLETE
300,300,0.344708530633963,2023-06-10 16:20:27.849265,2023-06-10 16:20:29.601602,0 days 00:00:01.752337,0.02254486858850514,,7,Lossguide,971,65.5740325385061,0.011681520090109447,5,97,COMPLETE
301,301,0.40501870176312615,2023-06-10 16:20:29.602250,2023-06-10 16:20:30.836092,0 days 00:00:01.233842,0.03573652864710365,Plain,7,SymmetricTree,943,1.4196462738931357,0.016092900147701716,32,100,COMPLETE
302,302,0.3077350971769657,2023-06-10 16:20:30.836726,2023-06-10 16:20:31.766510,0 days 00:00:00.929784,0.028841551279549002,,7,Lossguide,911,23.783949618699207,0.03877462023369018,32,95,COMPLETE
303,303,0.4034779626041356,2023-06-10 16:20:31.767160,2023-06-10 16:20:32.655112,0 days 00:00:00.887952,1.594520058390337,,7,Lossguide,929,0.002501556960804274,0.012893078765669669,32,98,COMPLETE
304,304,0.3100376663617847,2023-06-10 16:20:32.655722,2023-06-10 16:20:33.425381,0 days 00:00:00.769659,0.018816600066101134,,7,Lossguide,897,41.03588544018193,0.13467483196105182,32,94,COMPLETE
305,305,0.4204947376701623,2023-06-10 16:20:33.425953,2023-06-10 16:20:34.325577,0 days 00:00:00.899624,2.702272530790433,,7,Depthwise,875,2.544286202096823e-08,0.009283292558702052,32,96,COMPLETE
306,306,0.40573478985371314,2023-06-10 16:20:34.326209,2023-06-10 16:20:35.154589,0 days 00:00:00.828380,0.2524861532634522,,7,Lossguide,456,0.012113594470155257,0.01219205325672933,32,98,COMPLETE
307,307,0.29616281693444124,2023-06-10 16:20:35.155189,2023-06-10 16:20:37.464764,0 days 00:00:02.309575,0.0439663370517711,,7,Lossguide,967,62.90921163896143,0.00875181770601338,32,100,COMPLETE
308,308,0.29604185004390265,2023-06-10 16:20:37.465385,2023-06-10 16:20:39.648370,0 days 00:00:02.182985,0.04208310624267557,,7,Lossguide,964,45.14388152407437,0.009028369817408502,32,100,COMPLETE
309,309,0.39470014752372695,2023-06-10 16:20:39.648978,2023-06-10 16:20:40.565136,0 days 00:00:00.916158,0.044689842595258274,,7,Lossguide,987,0.26184995179062337,0.009081891159675903,32,99,COMPLETE
310,310,0.5068728773291665,2023-06-10 16:20:40.565835,2023-06-10 16:20:41.364311,0 days 00:00:00.798476,0.04258669751781094,,7,Lossguide,1013,0.0008723683706564205,0.010042714287789026,32,100,COMPLETE
311,311,0.30254370178645085,2023-06-10 16:20:41.365063,2023-06-10 16:20:43.168229,0 days 00:00:01.803166,0.05721012544343535,,7,Lossguide,958,30.2690802378482,0.00921740568467891,32,100,COMPLETE
312,312,0.32539075710623916,2023-06-10 16:20:43.168899,2023-06-10 16:20:44.677968,0 days 00:00:01.509069,0.12254289313778402,,7,Lossguide,996,7.562193550327878,0.008527492035025761,32,97,COMPLETE
313,313,0.32559511266081426,2023-06-10 16:20:44.678597,2023-06-10 16:20:46.692750,0 days 00:00:02.014153,0.1810886899622896,,7,Lossguide,696,47.918399764698655,0.010413940293601326,10,100,COMPLETE
314,314,0.33284015297078495,2023-06-10 16:20:46.693397,2023-06-10 16:20:47.977514,0 days 00:00:01.284117,0.4011302518417825,,7,Lossguide,976,1.8427429633035348,0.008105384670064764,32,98,COMPLETE
315,315,0.33480672001535605,2023-06-10 16:20:47.978189,2023-06-10 16:20:49.106191,0 days 00:00:01.128002,0.03674364860094339,,7,Lossguide,934,17.000887651972246,0.019141526701236398,20,97,COMPLETE
316,316,0.29825987151295974,2023-06-10 16:20:49.106814,2023-06-10 16:20:50.923109,0 days 00:00:01.816295,0.05135945980136062,,7,Lossguide,970,63.73808886791143,0.012342102221176491,32,100,COMPLETE
317,317,0.30077816134256896,2023-06-10 16:20:50.923787,2023-06-10 16:20:52.427723,0 days 00:00:01.503936,0.13792547811084602,,7,Lossguide,909,37.959548038125455,0.013731337366854024,32,96,COMPLETE
318,318,0.2964660719274075,2023-06-10 16:20:52.428361,2023-06-10 16:20:53.545635,0 days 00:00:01.117274,0.04447321604472369,,8,Lossguide,956,66.13586351345135,0.03271292988678491,32,97,COMPLETE
319,319,0.31036463487389754,2023-06-10 16:20:53.546242,2023-06-10 16:20:54.343369,0 days 00:00:00.797127,0.045206456137482705,,7,Lossguide,962,19.619143903711976,0.09254531925824454,32,98,COMPLETE
320,320,0.39232562340767196,2023-06-10 16:20:54.343951,2023-06-10 16:20:55.102388,0 days 00:00:00.758437,0.03837664135250168,,8,Lossguide,953,0.07553642455174962,0.052214227012161156,32,96,COMPLETE
321,321,0.2986453351420175,2023-06-10 16:20:55.103005,2023-06-10 16:20:55.926642,0 days 00:00:00.823637,0.06256838695527193,,8,Lossguide,1033,71.32404955448094,0.09788640645495282,32,98,COMPLETE
322,322,0.38399616866840597,2023-06-10 16:20:55.927307,2023-06-10 16:20:57.054402,0 days 00:00:01.127095,0.0461893633571483,,8,Lossguide,937,99.02277124427236,0.03632011403328992,4,100,COMPLETE
323,323,0.6323380540654253,2023-06-10 16:20:57.055097,2023-06-10 16:20:57.783963,0 days 00:00:00.728866,96.8951785590378,,7,Lossguide,989,44.08951676705117,0.16009896700541254,32,96,COMPLETE
324,324,0.37977561996695774,2023-06-10 16:20:57.784763,2023-06-10 16:20:58.655171,0 days 00:00:00.870408,0.033335039492577406,,6,Lossguide,921,31.339070546617567,0.06201900985699468,3,98,COMPLETE
325,325,0.36403897948677183,2023-06-10 16:20:58.656012,2023-06-10 16:21:01.634318,0 days 00:00:02.978306,0.08220513311943609,Plain,7,SymmetricTree,950,64.39794490410256,0.011131150321895357,32,94,COMPLETE
326,326,0.3457244346544646,2023-06-10 16:21:01.634972,2023-06-10 16:21:02.484331,0 days 00:00:00.849359,0.054242262724198825,,7,Lossguide,970,3.0971675370803426,0.025945122162093538,32,100,COMPLETE
327,327,0.581746581608257,2023-06-10 16:21:02.484940,2023-06-10 16:21:03.217104,0 days 00:00:00.732164,0.03550024707893812,,7,Lossguide,900,0.015591009633981261,0.016274470944441063,2,97,COMPLETE
328,328,0.4489102923421826,2023-06-10 16:21:03.217839,2023-06-10 16:21:04.168975,0 days 00:00:00.951136,0.04096176451458069,,7,Lossguide,757,0.03817973976693254,0.009944550024354756,32,95,COMPLETE
329,329,0.2885322740554374,2023-06-10 16:21:04.169706,2023-06-10 16:21:05.022652,0 days 00:00:00.852946,0.032027390732345166,,7,Lossguide,1008,98.38170218996615,0.10439391396878463,32,98,COMPLETE
330,330,0.4443430619706574,2023-06-10 16:21:05.023381,2023-06-10 16:21:06.002585,0 days 00:00:00.979204,0.07372227366575967,,7,Lossguide,979,0.024127801819340284,0.008877642393299714,32,93,COMPLETE
331,331,0.5051915114858754,2023-06-10 16:21:06.003316,2023-06-10 16:21:06.728536,0 days 00:00:00.725220,0.04853889135988676,,7,Lossguide,1006,0.0043460398373418715,0.022234106179717113,32,96,COMPLETE
332,332,0.3068103565863066,2023-06-10 16:21:06.729284,2023-06-10 16:21:09.975665,0 days 00:00:03.246381,0.5405381391183557,,7,Depthwise,1050,97.70036546077903,0.015271538222433522,32,97,COMPLETE
333,333,0.30206038452083894,2023-06-10 16:21:09.976344,2023-06-10 16:21:11.487120,0 days 00:00:01.510776,0.033145840719622725,,7,Lossguide,1022,26.628247649165534,0.011906145368163434,32,94,COMPLETE
334,334,0.3408023657916648,2023-06-10 16:21:11.487711,2023-06-10 16:21:13.165703,0 days 00:00:01.677992,0.35141252296818737,,6,Lossguide,992,46.906475842180065,0.013921842553075301,5,98,COMPLETE
335,335,0.29805795776887667,2023-06-10 16:21:13.166369,2023-06-10 16:21:14.238988,0 days 00:00:01.072619,0.02380994282983445,,7,Lossguide,1015,46.09377251415738,0.03112213219848968,32,95,COMPLETE
336,336,0.4183060728622044,2023-06-10 16:21:14.239618,2023-06-10 16:21:15.153883,0 days 00:00:00.914265,0.09333657944292488,,7,Lossguide,934,0.029064879245708126,0.007641392586369749,32,98,COMPLETE
337,337,0.3833619650423298,2023-06-10 16:21:15.154507,2023-06-10 16:21:15.893701,0 days 00:00:00.739194,0.0404400350626519,,7,Lossguide,960,0.5719093110520417,0.07069004606566169,32,93,COMPLETE
338,338,0.32559986989629613,2023-06-10 16:21:15.894350,2023-06-10 16:21:16.782458,0 days 00:00:00.888108,0.17079981366562053,,7,Lossguide,907,3.228372332979554,0.02540974187095568,32,96,COMPLETE
339,339,0.2943477354581664,2023-06-10 16:21:16.783240,2023-06-10 16:21:17.903178,0 days 00:00:01.119938,0.06341227705763398,,8,Lossguide,632,68.84759114555187,0.04577864345510925,32,100,COMPLETE
340,340,0.31741971793088264,2023-06-10 16:21:17.903960,2023-06-10 16:21:18.799865,0 days 00:00:00.895905,0.05616665710675749,,8,Lossguide,624,11.653023003332663,0.048768511601133914,32,100,COMPLETE
341,341,0.30677415655215146,2023-06-10 16:21:18.800625,2023-06-10 16:21:19.794600,0 days 00:00:00.993975,0.06391436622585026,,8,Lossguide,944,24.659850318275065,0.03318053231602039,32,100,COMPLETE
342,342,0.30605508751720534,2023-06-10 16:21:19.795455,2023-06-10 16:21:21.053687,0 days 00:00:01.258232,0.07523289286772075,,8,Lossguide,482,67.34692011719665,0.03428505025381856,32,98,COMPLETE
343,343,0.44257532741086725,2023-06-10 16:21:21.054320,2023-06-10 16:21:21.809046,0 days 00:00:00.754726,0.8793165811224413,,9,Lossguide,579,0.0005339844635655855,0.04364367209356677,64,95,COMPLETE
344,344,0.33097166448275445,2023-06-10 16:21:21.809699,2023-06-10 16:21:23.098825,0 days 00:00:01.289126,0.0486356057984259,,8,Lossguide,929,39.950761803992854,0.018008787317172884,10,76,COMPLETE
345,345,0.3015860388053765,2023-06-10 16:21:23.099439,2023-06-10 16:21:23.988087,0 days 00:00:00.888648,0.042876856551666884,,8,Lossguide,551,66.27960575958934,0.07387396318074488,32,98,COMPLETE
346,346,0.3998490374797474,2023-06-10 16:21:23.988731,2023-06-10 16:21:24.710475,0 days 00:00:00.721744,0.06160345377173264,,8,Lossguide,658,0.0974477320276657,0.0397406065670288,32,92,COMPLETE
347,347,0.3979556312014769,2023-06-10 16:21:24.711206,2023-06-10 16:21:25.438569,0 days 00:00:00.727363,0.7401705709366262,,8,Lossguide,316,0.3452777024565816,0.1042504950722295,32,96,COMPLETE
348,348,0.31251664137095786,2023-06-10 16:21:25.439214,2023-06-10 16:21:31.452036,0 days 00:00:06.012822,0.03371686076444348,Ordered,7,SymmetricTree,1000,33.3214387173025,0.05409221417248413,32,100,COMPLETE
349,349,0.359652750372989,2023-06-10 16:21:31.452725,2023-06-10 16:21:32.550035,0 days 00:00:01.097310,1.6792763898819798,,7,Lossguide,654,6.147120943868929,0.027998968429872644,32,28,COMPLETE
350,350,0.36736050922479324,2023-06-10 16:21:32.550890,2023-06-10 16:21:33.585639,0 days 00:00:01.034749,2.1744269556252775,,7,Lossguide,790,15.094736812728078,0.03563336974901149,32,94,COMPLETE
351,351,0.43019238252048764,2023-06-10 16:21:33.586245,2023-06-10 16:21:34.464680,0 days 00:00:00.878435,0.016805585919885214,,8,Lossguide,980,0.05482027861548618,0.008523561672525418,20,98,COMPLETE
352,352,0.407975940777369,2023-06-10 16:21:34.465417,2023-06-10 16:21:35.159111,0 days 00:00:00.693694,1.2282180795964839,,7,Depthwise,771,0.8888346034034592,0.0814409229958396,32,96,COMPLETE
353,353,0.29549163438039283,2023-06-10 16:21:35.159867,2023-06-10 16:21:36.182896,0 days 00:00:01.023029,0.04997543700284852,,7,Lossguide,919,70.33273101721936,0.04500790828342356,32,93,COMPLETE
354,354,0.3582069495989443,2023-06-10 16:21:36.183699,2023-06-10 16:21:37.180205,0 days 00:00:00.996506,0.053593856281254584,,5,Lossguide,917,70.95296850837894,0.04410584317530832,3,92,COMPLETE
355,355,0.29502860374099416,2023-06-10 16:21:37.180976,2023-06-10 16:21:38.324595,0 days 00:00:01.143619,0.07387509655678826,,7,Lossguide,951,94.41388464865894,0.04076082978448444,32,100,COMPLETE
356,356,0.4276396182668548,2023-06-10 16:21:38.325239,2023-06-10 16:21:39.122555,0 days 00:00:00.797316,0.08824599343743268,,7,Lossguide,958,2.051572516961816,0.05179881769926331,4,99,COMPLETE
357,357,0.29916632093874934,2023-06-10 16:21:39.123168,2023-06-10 16:21:40.341817,0 days 00:00:01.218649,0.07167485595238411,,7,Lossguide,969,99.51319027404958,0.03778603317297647,32,100,COMPLETE
358,358,0.30043536906797313,2023-06-10 16:21:40.342422,2023-06-10 16:21:41.371374,0 days 00:00:01.028952,0.10284254510640248,,7,Lossguide,942,98.14633495182822,0.04637907202936443,32,24,COMPLETE
359,359,0.3020322770357247,2023-06-10 16:21:41.372017,2023-06-10 16:21:42.370006,0 days 00:00:00.997989,0.05900287271743091,,7,Lossguide,983,45.9898231469134,0.04331306571784303,32,98,COMPLETE
360,360,0.4180911488141773,2023-06-10 16:21:42.370615,2023-06-10 16:21:43.277285,0 days 00:00:00.906670,0.06632681011113221,,7,Lossguide,952,24.436218843327907,0.03353569370399309,2,100,COMPLETE
361,361,0.2973521654267766,2023-06-10 16:21:43.277973,2023-06-10 16:21:44.254511,0 days 00:00:00.976538,0.0464874442869675,,7,Lossguide,957,49.2232881324909,0.04400607113875401,32,97,COMPLETE
362,362,0.29477405576084326,2023-06-10 16:21:44.255155,2023-06-10 16:21:45.270514,0 days 00:00:01.015359,0.07770723919932634,,7,Lossguide,1004,97.46586605805312,0.0604674400064833,32,100,COMPLETE
363,363,0.5021931956089529,2023-06-10 16:21:45.271126,2023-06-10 16:21:45.989883,0 days 00:00:00.718757,0.10681759262452666,,7,Lossguide,974,0.0015018331998885323,0.04182159272775706,32,100,COMPLETE
364,364,0.4593209216572356,2023-06-10 16:21:45.990507,2023-06-10 16:21:46.709956,0 days 00:00:00.719449,0.06492246635596109,,7,Lossguide,1011,0.00014371519562614307,0.06004402282456456,5,96,COMPLETE
365,365,0.30082521968075315,2023-06-10 16:21:46.710729,2023-06-10 16:21:47.712347,0 days 00:00:01.001618,0.14826011530357616,,7,Lossguide,1044,98.5956381668166,0.04828064616404378,32,100,COMPLETE
366,366,0.3026365630625835,2023-06-10 16:21:47.713107,2023-06-10 16:21:48.584954,0 days 00:00:00.871847,0.08915766121980018,,7,Lossguide,1025,46.81010469286073,0.06755616266993729,32,98,COMPLETE
367,367,0.4556063635625185,2023-06-10 16:21:48.585615,2023-06-10 16:21:49.280115,0 days 00:00:00.694500,0.07189483100062462,,7,Lossguide,983,0.12792014882614586,0.08163925639678025,32,94,COMPLETE
368,368,0.378249363893502,2023-06-10 16:21:49.280783,2023-06-10 16:21:50.383344,0 days 00:00:01.102561,7.716816105287278,,7,Lossguide,996,28.60052526457292,0.05779584916571383,32,97,COMPLETE
369,369,0.32627500778437746,2023-06-10 16:21:50.384414,2023-06-10 16:21:51.451507,0 days 00:00:01.067093,0.6069963919519109,,7,Lossguide,732,65.83385283208465,0.05099011680964308,32,100,COMPLETE
370,370,0.4750804771485509,2023-06-10 16:21:51.452162,2023-06-10 16:21:52.207613,0 days 00:00:00.755451,0.08541151379500127,,7,Lossguide,939,0.004325310203297922,0.030311667848342487,32,95,COMPLETE
371,371,0.2985243976167089,2023-06-10 16:21:52.208264,2023-06-10 16:21:53.129150,0 days 00:00:00.920886,0.03836964183022974,,8,Lossguide,1008,20.1303048097426,0.040649808592832674,32,98,COMPLETE
372,372,0.29233335792232423,2023-06-10 16:21:53.129815,2023-06-10 16:21:54.264178,0 days 00:00:01.134363,0.04380567072490238,,7,Lossguide,921,62.73483018434082,0.03942354825448388,32,47,COMPLETE
373,373,0.30178762187405733,2023-06-10 16:21:54.264806,2023-06-10 16:21:55.648352,0 days 00:00:01.383546,0.048673302031768235,Plain,4,SymmetricTree,1030,34.84217108115432,0.038116820514573664,32,46,COMPLETE
374,374,0.41069744806166675,2023-06-10 16:21:55.649005,2023-06-10 16:21:56.379546,0 days 00:00:00.730541,0.05642474018532599,,7,Lossguide,966,0.021223568164950978,0.05205426684617898,64,100,COMPLETE
375,375,0.2996529440397849,2023-06-10 16:21:56.380179,2023-06-10 16:21:57.390597,0 days 00:00:01.010418,0.04305235287687659,,7,Lossguide,780,48.369879386056205,0.03834804105142982,32,42,COMPLETE
376,376,0.3194108802498761,2023-06-10 16:21:57.391252,2023-06-10 16:21:58.269951,0 days 00:00:00.878699,0.038669199370293734,,7,Lossguide,592,10.4326371756291,0.04552392805424573,32,98,COMPLETE
377,377,0.3570327245796181,2023-06-10 16:21:58.270623,2023-06-10 16:21:58.972202,0 days 00:00:00.701579,0.07642078052064327,,7,Depthwise,921,1.6974029912408388e-06,0.06632478763734764,10,50,COMPLETE
