,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
817,817,0.2776623521304523,2023-06-10 19:11:26.213418,2023-06-10 19:11:26.375366,0 days 00:00:00.161948,0.7144055461923824,4,0.8791964735931614,0.04292236350631763,3.287448056390424e-07,0.2197737763163312,111,34,0.06326796049226835,986,201,COMPLETE
2192,2192,0.27789769892944327,2023-06-10 19:17:02.027436,2023-06-10 19:17:02.334767,0 days 00:00:00.307331,0.7283071176509391,6,0.646108474267057,0.00024472587164004177,0.008224568322104688,0.2643246948017393,134,37,0.08908604917672847,1000,191,COMPLETE
4269,4269,0.277906948918909,2023-06-10 19:32:20.120662,2023-06-10 19:32:20.732024,0 days 00:00:00.611362,0.6860722211928931,5,0.9611595036274618,0.00306385615252565,0.0005444778612114838,0.2995659819354663,152,22,0.041704730120854114,979,171,COMPLETE
3768,3768,0.2779477642366159,2023-06-10 19:27:38.304227,2023-06-10 19:27:38.862783,0 days 00:00:00.558556,0.6748687094928861,4,0.7476340665007482,4.222843113930836e-06,1.6263407882809996e-05,0.23311078616277903,145,28,0.08213264424874157,450,181,COMPLETE
2248,2248,0.27808590109788217,2023-06-10 19:17:17.879905,2023-06-10 19:17:18.266565,0 days 00:00:00.386660,0.6949189972157549,6,0.5786515394533004,9.43627243124685e-05,0.10679037716650219,0.29996301550552823,149,36,0.06927871674238532,952,188,COMPLETE
843,843,0.2783400780414983,2023-06-10 19:11:30.205392,2023-06-10 19:11:30.370124,0 days 00:00:00.164732,0.6763588034806012,4,0.8460612293784112,0.0005248216077352367,2.9271544945362642e-08,0.19550278741791197,130,33,0.06660429235347388,931,177,COMPLETE
984,984,0.2784240108855113,2023-06-10 19:11:51.413295,2023-06-10 19:11:51.595476,0 days 00:00:00.182181,0.6658146533093788,4,0.8238161827971492,0.36708736101836476,2.32912577101349e-08,0.21030466523694447,135,29,0.0982702342437467,972,167,COMPLETE
2168,2168,0.27868867144007586,2023-06-10 19:16:55.178841,2023-06-10 19:16:55.476750,0 days 00:00:00.297909,0.7233636343909418,6,0.7020806729098177,0.0006920575912222588,8.203134671963616e-07,0.26911664962631116,151,35,0.09268749089922722,990,185,COMPLETE
4652,4652,0.279055874147956,2023-06-10 19:36:13.088277,2023-06-10 19:36:13.796332,0 days 00:00:00.708055,0.6597777267486625,5,0.716497367466937,7.89399594249576e-06,0.23745231916198553,0.25695480864068027,119,28,0.09196497819089783,969,190,COMPLETE
1730,1730,0.2793403560940202,2023-06-10 19:14:33.917543,2023-06-10 19:14:34.234774,0 days 00:00:00.317231,0.6539828329685164,4,0.8807809506464271,0.0036641035356121733,1.9601344074792215e-05,0.2103195935359752,178,26,0.06040861782021711,964,177,COMPLETE
1090,1090,0.2795766965588364,2023-06-10 19:12:16.919283,2023-06-10 19:12:17.258734,0 days 00:00:00.339451,0.6973957661406454,6,0.7124926596220591,0.4455450949797389,0.0037114552093030547,0.22307787706341844,167,24,0.0945497443069331,985,182,COMPLETE
935,935,0.28012580893606764,2023-06-10 19:11:43.903477,2023-06-10 19:11:44.074535,0 days 00:00:00.171058,0.6295919976859499,4,0.4772126391186769,0.01816256913040494,0.0006027453866502534,0.2342345145262406,138,25,0.06990142668590255,956,217,COMPLETE
4430,4430,0.2802509657040452,2023-06-10 19:33:49.767830,2023-06-10 19:33:50.398528,0 days 00:00:00.630698,0.6503007235905716,4,0.46155147402102614,0.0008039779502245526,0.003767967875360993,0.23294323295166178,166,27,0.07387677712211398,714,164,COMPLETE
585,585,0.2805007361283864,2023-06-10 19:10:53.677911,2023-06-10 19:10:53.916473,0 days 00:00:00.238562,0.623330540175338,5,0.4759167701872693,0.1328840923620152,0.17075621824956413,0.2563171376908727,57,34,0.0871659305704336,467,178,COMPLETE
658,658,0.28097225893696265,2023-06-10 19:11:03.494912,2023-06-10 19:11:03.639785,0 days 00:00:00.144873,0.6512849444074963,4,0.5154336534288104,0.029101693777233557,4.908915109884774e-07,0.24096838735238119,117,37,0.07594472610687691,975,192,COMPLETE
980,980,0.28171945961989087,2023-06-10 19:11:50.593843,2023-06-10 19:11:50.938866,0 days 00:00:00.345023,0.6627870144248317,4,0.48402398990124595,0.02556269449658306,1.0167345027032818e-08,0.21506822786575203,132,27,0.09622500005951762,961,171,COMPLETE
584,584,0.2820760631393175,2023-06-10 19:10:53.531388,2023-06-10 19:10:53.677031,0 days 00:00:00.145643,0.831620147426409,4,0.6316802881825211,0.06030027313889123,0.21336965602116498,0.2309680291907218,61,32,0.0867741596133499,466,167,COMPLETE
1347,1347,0.2821578732659363,2023-06-10 19:13:02.902742,2023-06-10 19:13:03.269588,0 days 00:00:00.366846,0.6638922724873705,4,0.7242013120564269,0.0005257910964953888,0.05778243931882341,0.2980235784612542,152,30,0.018678191906510176,988,172,COMPLETE
3047,3047,0.28233976169034014,2023-06-10 19:22:00.584808,2023-06-10 19:22:01.061780,0 days 00:00:00.476972,0.7306514380126977,4,0.717314176439433,2.6037021530907145e-07,8.462330740760458e-08,0.2590724034771308,144,31,0.09886174384503228,693,180,COMPLETE
1042,1042,0.2830476095069824,2023-06-10 19:12:00.909895,2023-06-10 19:12:01.089986,0 days 00:00:00.180091,0.6665523683520386,4,0.777529716563187,0.01168315621048591,1.979204174206662e-08,0.239326401281373,155,29,0.08438522571322128,983,170,COMPLETE
2561,2561,0.2831685178448988,2023-06-10 19:19:00.683628,2023-06-10 19:19:01.107448,0 days 00:00:00.423820,0.672187451730532,4,0.7586001826285276,1.3528246024963855e-06,0.007006062796463932,0.21895916385687017,140,21,0.0017650775122440218,1000,188,COMPLETE
2596,2596,0.28322941315790917,2023-06-10 19:19:12.132299,2023-06-10 19:19:12.560514,0 days 00:00:00.428215,0.6724411060985475,4,0.7518766226661733,0.016161418756425017,2.9752765682716513e-05,0.262159298610874,159,29,0.04331892004920915,1000,198,COMPLETE
2205,2205,0.2835008299597416,2023-06-10 19:17:05.707609,2023-06-10 19:17:06.009881,0 days 00:00:00.302272,0.7243254943684377,6,0.7098086686721317,0.0003080570464221898,0.04847677774811891,0.2999710755709388,159,36,0.08783807256609061,986,195,COMPLETE
803,803,0.2838066239370646,2023-06-10 19:11:24.131198,2023-06-10 19:11:24.288664,0 days 00:00:00.157466,0.713063656473413,4,0.8614185451626234,0.11042284216840557,9.382297078089818e-08,0.2991808630333506,122,44,0.06642217936705405,961,192,COMPLETE
1221,1221,0.28388291179429026,2023-06-10 19:12:39.027788,2023-06-10 19:12:39.243749,0 days 00:00:00.215961,0.6574078872340642,4,0.5686535232258604,2.2229463218122466e-05,2.191411660087625e-07,0.23509094403038344,140,34,0.041321244123510764,961,180,COMPLETE
1942,1942,0.28453674465201895,2023-06-10 19:15:30.893728,2023-06-10 19:15:32.931051,0 days 00:00:02.037323,0.6696031888609953,4,0.6049804299043415,0.004233187638987235,0.021336257583369562,0.29963708442062287,129,25,0.04991056382217337,965,178,COMPLETE
1797,1797,0.28455231004633585,2023-06-10 19:14:50.406406,2023-06-10 19:14:50.714085,0 days 00:00:00.307679,0.6580161605579824,4,0.8204335012846019,2.900305259573811,1.0275662828605157e-08,0.22851236065215644,164,27,0.09246563209130307,986,221,COMPLETE
4069,4069,0.28461399437030344,2023-06-10 19:30:25.326047,2023-06-10 19:30:25.922052,0 days 00:00:00.596005,0.6435243187558971,4,0.9252911279007874,1.319591240639595e-05,1.0188488776060627e-07,0.29975886137294994,162,27,0.04930252854370458,977,175,COMPLETE
939,939,0.28511721176471283,2023-06-10 19:11:44.514319,2023-06-10 19:11:44.686194,0 days 00:00:00.171875,0.6355144899491141,4,0.46989168631152345,1.8815733974713569,0.001828226873410497,0.24174704337607156,136,25,0.0641224196850912,942,220,COMPLETE
1898,1898,0.28513995190967306,2023-06-10 19:15:15.938661,2023-06-10 19:15:16.243120,0 days 00:00:00.304459,0.6767755446197183,4,0.776928411293427,0.9265254696976717,3.826265548277498e-08,0.2989457045403645,132,33,0.04131228295212043,923,183,COMPLETE
1436,1436,0.28559197240875395,2023-06-10 19:13:21.377616,2023-06-10 19:13:21.599835,0 days 00:00:00.222219,0.6477102199791314,4,0.714268572802743,1.013901193776258e-07,0.005356114176746824,0.2187048206033417,156,29,0.09347142425809568,936,191,COMPLETE
1272,1272,0.28561028178811315,2023-06-10 19:12:48.364701,2023-06-10 19:12:48.573396,0 days 00:00:00.208695,0.6670570809607952,4,0.733962730717103,0.4157458026028108,0.0014663537441671412,0.20366860578692317,143,29,0.09328568821197404,960,212,COMPLETE
478,478,0.28628231145200317,2023-06-10 19:10:41.505771,2023-06-10 19:10:41.645646,0 days 00:00:00.139875,0.8115617200499982,4,0.7065082723610149,0.4400818689463381,0.0003566017309780495,0.18519167566389452,92,29,0.09047389685390403,894,185,COMPLETE
3811,3811,0.2864906023021728,2023-06-10 19:27:59.574810,2023-06-10 19:28:00.142177,0 days 00:00:00.567367,0.68121111440431,4,0.8308434899834082,0.03781247549320296,6.230835144218066e-06,0.29981217919281694,146,31,0.04931639691192024,966,206,COMPLETE
