,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
1354,1354,0.3367217789391739,2023-06-10 18:42:59.746581,2023-06-10 18:42:59.920345,0 days 00:00:00.173764,0.9399199950557787,6,0.7045640994232449,0.0008042427110081273,7.716283312791862e-08,0.2595731656652248,65,76,0.04153037582400776,360,239,PRUNED
3688,3688,0.33675535345229535,2023-06-10 18:56:37.216602,2023-06-10 18:56:37.712075,0 days 00:00:00.495473,0.9511978583138674,6,0.6749742925097421,1.0488200071932501e-08,0.0024284097384418917,0.252900983354321,62,60,0.06831990541935658,469,179,PRUNED
2654,2654,0.3368440918565885,2023-06-10 18:49:01.134772,2023-06-10 18:49:01.517616,0 days 00:00:00.382844,0.9669742919465708,3,0.742667033246923,1.0437265131806599e-05,0.026053447090735787,0.26230006827833685,78,66,0.07839232972124739,382,226,PRUNED
4681,4681,0.33694280679039246,2023-06-10 19:06:14.944323,2023-06-10 19:06:15.600789,0 days 00:00:00.656466,0.972136218984588,5,0.7986418724058655,0.0017148129894275462,4.033751311825594,0.29973147603593425,39,56,0.09995578931415394,502,201,PRUNED
3455,3455,0.3369660069059553,2023-06-10 18:54:37.223520,2023-06-10 18:54:37.695101,0 days 00:00:00.471581,0.9239352595616901,3,0.4856058032933236,1.1994882990962407e-06,0.15619060072483126,0.2598704385871357,64,71,0.03579702444083507,374,197,PRUNED
463,463,0.33702517021063605,2023-06-10 18:40:49.274425,2023-06-10 18:40:49.442387,0 days 00:00:00.167962,0.9224246833868058,4,0.8252177426305002,3.101445125235893e-05,0.21279282327764557,0.25721788408831614,96,80,0.057729172567040576,875,175,PRUNED
3503,3503,0.3371288570303377,2023-06-10 18:54:59.307433,2023-06-10 18:54:59.834268,0 days 00:00:00.526835,0.9442217468480706,3,0.7627288618398747,0.9021506013885997,1.0583093606692254e-06,0.2596383142187309,69,82,0.02784611836147007,380,212,PRUNED
2577,2577,0.33717361696741455,2023-06-10 18:48:34.451624,2023-06-10 18:48:34.751365,0 days 00:00:00.299741,0.9868606708773026,3,0.887870033982721,2.911761552376964e-05,0.011067607811313633,0.25370578320104065,64,67,0.09053316256020733,386,245,PRUNED
3727,3727,0.3371852476617956,2023-06-10 18:56:56.638833,2023-06-10 18:56:57.143433,0 days 00:00:00.504600,0.9430617660142546,6,0.8156487254295475,5.808096970516987e-07,0.0009591380152711613,0.22963869989499747,65,66,0.07029700792499768,450,64,PRUNED
2241,2241,0.3374656065425448,2023-06-10 18:46:41.216173,2023-06-10 18:46:41.480403,0 days 00:00:00.264230,0.9770066152348884,3,0.7305261231261116,0.013941350541649487,3.455311960388299e-08,0.2624585357092565,61,75,0.05905737808800175,375,242,PRUNED
4849,4849,0.33748468683766375,2023-06-10 19:08:01.310780,2023-06-10 19:08:01.938236,0 days 00:00:00.627456,0.9866132330230221,5,0.9677179744832708,0.8939670573740861,7.757601391313981e-05,0.29955163445494076,70,66,0.013582664717222139,467,183,PRUNED
4009,4009,0.3375479468859653,2023-06-10 18:59:26.216888,2023-06-10 18:59:26.749098,0 days 00:00:00.532210,0.9270240481860996,6,0.6974678525004896,0.0027920931541949414,0.00015615469996362676,0.29994914103194387,42,60,0.0984377327395372,507,205,PRUNED
2033,2033,0.33767436830509395,2023-06-10 18:45:37.950150,2023-06-10 18:45:38.192389,0 days 00:00:00.242239,0.9774412039915624,3,0.9210865367933725,0.6390011903592345,0.49073610720914457,0.29981548064288804,60,77,0.05130386297409486,436,199,PRUNED
742,742,0.33777927123957463,2023-06-10 18:41:20.571741,2023-06-10 18:41:20.690273,0 days 00:00:00.118532,0.9218737315107045,1,0.7301577651995242,7.274232185435601e-05,2.2967279163975827e-08,0.2451492819818624,110,74,0.09825642273958496,311,157,PRUNED
3518,3518,0.3378286369848227,2023-06-10 18:55:06.570718,2023-06-10 18:55:07.047845,0 days 00:00:00.477127,0.9631829819630543,3,0.9618066355883609,1.4754508019188565e-06,0.28042953429233697,0.230604849053664,58,72,0.09827740614104533,425,211,PRUNED
780,780,0.33807372795383617,2023-06-10 18:41:25.305849,2023-06-10 18:41:25.442974,0 days 00:00:00.137125,0.9387593771806741,3,0.9641225045807446,1.3803682562288395e-07,0.01920301434661789,0.2062718648939387,58,72,0.06676549231475214,449,250,PRUNED
4411,4411,0.33808193744776943,2023-06-10 19:03:20.815225,2023-06-10 19:03:21.385742,0 days 00:00:00.570517,0.9651512397133212,6,0.6223028900967691,3.403771156470665e-08,0.05933343793104279,0.2607840604845317,64,63,0.05559293802036241,495,188,PRUNED
4289,4289,0.33828851753079037,2023-06-10 19:02:10.399033,2023-06-10 19:02:10.955575,0 days 00:00:00.556542,0.9439137091647133,6,0.6489509650455877,0.00108975485519702,0.005757908319334295,0.2139674997153488,40,69,0.009352234679632667,357,199,PRUNED
4875,4875,0.3383197236115446,2023-06-10 19:08:23.235174,2023-06-10 19:08:23.856096,0 days 00:00:00.620922,0.9145753167697652,3,0.9808212177940961,1.5357248981240205e-07,1.7170319539469673e-08,0.2601473121150651,75,58,0.07135669133237951,362,197,PRUNED
3417,3417,0.3383211093936599,2023-06-10 18:54:20.221390,2023-06-10 18:54:20.686438,0 days 00:00:00.465048,0.9190961429525816,3,0.8933823847494197,0.08957262752875426,0.1005679561561588,0.25982293774746273,47,73,0.046602845251379824,371,249,PRUNED
1366,1366,0.33836672506864646,2023-06-10 18:43:01.901405,2023-06-10 18:43:02.141750,0 days 00:00:00.240345,0.9991903679023129,6,0.917613948064135,9.894677180511173e-06,4.5648296490319915e-07,0.20851121685280916,74,63,0.06311887722515205,324,230,PRUNED
2203,2203,0.33840412952034454,2023-06-10 18:46:30.065799,2023-06-10 18:46:30.403839,0 days 00:00:00.338040,0.9549826520025935,5,0.9551158071659573,0.022708462407992645,0.030778746465332116,0.20935060935504926,54,58,0.03982000498720519,380,243,PRUNED
1931,1931,0.3384139719548861,2023-06-10 18:45:11.629825,2023-06-10 18:45:11.933827,0 days 00:00:00.304002,0.9749985702032768,4,0.4396480760255158,5.4852285630613285e-06,0.49441650681174476,0.2600452359270869,56,56,0.07164777959129796,378,193,PRUNED
4543,4543,0.33845122740010825,2023-06-10 19:04:44.942082,2023-06-10 19:04:45.525331,0 days 00:00:00.583249,0.9587121656374619,5,0.6912420025009471,1.1068520071178515e-06,3.2317284920451654e-07,0.2334218392660139,53,70,0.01284878843573496,464,185,PRUNED
806,806,0.33847737700111113,2023-06-10 18:41:28.699685,2023-06-10 18:41:28.823977,0 days 00:00:00.124292,0.9905350454224183,6,0.8882827389897341,0.18786496000730687,3.825855365806456e-07,0.21028802581475886,50,60,0.05319340629421833,439,203,PRUNED
3054,3054,0.3385972852339574,2023-06-10 18:51:35.729290,2023-06-10 18:51:36.072463,0 days 00:00:00.343173,0.9544313465767384,4,0.9463124047105994,8.742973314114846e-07,2.857461402024431e-08,0.2998660656523736,59,72,0.02482522705189251,480,206,PRUNED
2783,2783,0.33863788780041304,2023-06-10 18:49:47.122658,2023-06-10 18:49:47.519421,0 days 00:00:00.396763,0.9100551895443257,5,0.9625415889049596,1.8089720471167053e-05,0.04544000232433174,0.2989594769311792,64,81,0.05264922002074546,435,222,PRUNED
4828,4828,0.33864414293740286,2023-06-10 19:07:47.450344,2023-06-10 19:07:48.070728,0 days 00:00:00.620384,0.9505408415850106,3,0.9430106235850477,1.785576385561716e-05,0.02053874431077066,0.2629043628610659,75,71,0.024189262340980282,479,227,PRUNED
1581,1581,0.338678441294729,2023-06-10 18:43:45.120295,2023-06-10 18:43:45.314421,0 days 00:00:00.194126,0.9703549921833421,4,0.9448773988603493,0.23513802788483212,0.0534664718188822,0.2999903267554544,64,72,0.05602307040777712,785,182,PRUNED
171,171,0.3386925542561823,2023-06-10 18:40:23.511792,2023-06-10 18:40:23.581314,0 days 00:00:00.069522,0.9625951882817179,3,0.9837560261989148,2.8239596822051455e-08,0.0804026852830312,0.1944084661803709,58,82,0.05323798136547521,1000,232,PRUNED
2702,2702,0.33869557558136776,2023-06-10 18:49:18.099820,2023-06-10 18:49:18.409399,0 days 00:00:00.309579,0.9179103083942561,5,0.9482046843758728,9.908507979008871e-05,0.071861377311459,0.29606496857417314,63,75,0.0852631825868549,487,215,PRUNED
2307,2307,0.33874276010159043,2023-06-10 18:47:00.702754,2023-06-10 18:47:00.969825,0 days 00:00:00.267071,0.9434605231408931,6,0.9626441132644583,1.0084687649369372e-05,2.2552426309389105e-06,0.26220188220083085,116,82,0.07550894732512747,365,204,PRUNED
1970,1970,0.33876816309497426,2023-06-10 18:45:21.521535,2023-06-10 18:45:21.756840,0 days 00:00:00.235305,0.9374755154211828,4,0.8692776267345271,6.724716825006225e-07,0.02187977805203551,0.26185624829639426,56,69,0.008150905583165391,329,238,PRUNED
2761,2761,0.33877157328211016,2023-06-10 18:49:39.347264,2023-06-10 18:49:39.665186,0 days 00:00:00.317922,0.9498254342341048,5,0.95409553424981,2.9965591710679067e-06,0.11833930626555636,0.23811566880419288,68,85,0.05068407123877605,451,222,PRUNED
785,785,0.3388429326053789,2023-06-10 18:41:25.932207,2023-06-10 18:41:26.055087,0 days 00:00:00.122880,0.9243415616607256,3,0.8813530994416162,1.0140135658425822e-05,1.5460859233589458e-05,0.25420186220276164,77,68,0.07172792610816923,478,201,PRUNED
3285,3285,0.33885644168950363,2023-06-10 18:53:16.320852,2023-06-10 18:53:16.772519,0 days 00:00:00.451667,0.9539070738555343,5,0.6437543968718772,0.0001252188596102905,1.1780329410728325e-07,0.29976661013267697,157,39,0.09412325591438137,462,221,PRUNED
1725,1725,0.33886397338847174,2023-06-10 18:44:22.132092,2023-06-10 18:44:22.410571,0 days 00:00:00.278479,0.9673209766808955,3,0.7037929273429364,5.867879840341957e-06,1.0209084177162423e-05,0.2563577160891702,75,80,0.060143364890200855,354,239,PRUNED
2303,2303,0.3388689794947263,2023-06-10 18:46:59.483632,2023-06-10 18:46:59.821440,0 days 00:00:00.337808,0.9648352234381552,3,0.9381363879351419,4.7136431635179526e-08,2.889685077939704e-07,0.29965224396425866,34,95,0.04422990345082204,311,146,PRUNED
4522,4522,0.3390048255218102,2023-06-10 19:04:32.352171,2023-06-10 19:04:32.931124,0 days 00:00:00.578953,0.9825482227505028,6,0.8255713389307748,0.0006002747275860049,0.00013532989469039277,0.22760590154794408,56,68,0.08791923544134803,330,216,PRUNED
3255,3255,0.33905263106604944,2023-06-10 18:53:02.950305,2023-06-10 18:53:03.503263,0 days 00:00:00.552958,0.9360686470697718,5,0.6884073575640846,0.05119326939449225,1.0729892770005227,0.23531402214099886,52,64,0.01858573136723296,666,252,PRUNED
1881,1881,0.33909313990914824,2023-06-10 18:44:59.129440,2023-06-10 18:44:59.354715,0 days 00:00:00.225275,0.9343660882582705,2,0.8653561186979207,1.0833885374341915e-06,0.0008211884880212405,0.2109075985549626,65,65,0.08919241085059379,782,234,PRUNED
4322,4322,0.3391227995110438,2023-06-10 19:02:30.005846,2023-06-10 19:02:30.480656,0 days 00:00:00.474810,0.9734274523587516,6,0.6540432343650425,0.14226430823335107,0.09230175451841773,0.2299071692459619,56,59,0.04955588063678642,485,211,PRUNED
1660,1660,0.3392027980069901,2023-06-10 18:44:02.305167,2023-06-10 18:44:02.521496,0 days 00:00:00.216329,0.5941601979739964,1,0.9398309293538293,2.5999672354826728e-05,0.00033824327019146627,0.2982183497395182,67,47,0.07237585352323875,344,197,PRUNED
1272,1272,0.33928495508274614,2023-06-10 18:42:44.741450,2023-06-10 18:42:44.908707,0 days 00:00:00.167257,0.9639911982753985,4,0.6411585083703288,0.09305434627368356,4.416818957214708e-06,0.24001085350659498,43,67,0.05830419431600238,344,252,PRUNED
4591,4591,0.33937606873350323,2023-06-10 19:05:13.949833,2023-06-10 19:05:14.625519,0 days 00:00:00.675686,0.9510980264199875,6,0.9460426361627537,0.003493792154942664,0.1127366906022442,0.21024502308931486,64,70,0.014229668431646698,475,215,PRUNED
1470,1470,0.33948171815993305,2023-06-10 18:43:22.465584,2023-06-10 18:43:22.731770,0 days 00:00:00.266186,0.9384491511434557,3,0.7932074802568296,5.251622727055467e-06,1.171210193853433e-05,0.2297521369701221,94,67,0.01955017668692465,353,236,PRUNED
1309,1309,0.33949414388159793,2023-06-10 18:42:51.413713,2023-06-10 18:42:51.583860,0 days 00:00:00.170147,0.8066322116013247,4,0.7363054605856999,0.07810282807271808,3.59073403068453e-07,0.2996520778471183,62,72,0.038613245026871044,323,222,PRUNED
727,727,0.3395486027367105,2023-06-10 18:41:18.674361,2023-06-10 18:41:18.789306,0 days 00:00:00.114945,0.964111595497983,3,0.9066947720057984,1.4228933591193678e-06,0.3806081697745065,0.2991938102348343,65,77,0.06465447416338564,469,234,PRUNED
1034,1034,0.33958038229962273,2023-06-10 18:42:01.328212,2023-06-10 18:42:01.469902,0 days 00:00:00.141690,0.9432683482867542,5,0.8967641193611732,2.203792093771082,8.776337522985574e-07,0.2528717691180368,231,72,0.05932070725079435,466,142,PRUNED
1618,1618,0.3396469221809545,2023-06-10 18:43:52.929015,2023-06-10 18:43:53.130231,0 days 00:00:00.201216,0.9665252373541232,6,0.965494463426094,1.5348647885226902e-05,0.18363074924634842,0.22936762285991694,48,69,0.056281550618876186,421,198,PRUNED
3795,3795,0.33976021573582654,2023-06-10 18:57:30.642079,2023-06-10 18:57:31.159374,0 days 00:00:00.517295,0.9457013881167163,6,0.7825073565027687,5.970716829421918e-07,4.405197204165831e-06,0.19853161601183605,62,63,0.06529918648060803,337,189,PRUNED
4868,4868,0.33981450848959155,2023-06-10 19:08:18.623619,2023-06-10 19:08:19.240089,0 days 00:00:00.616470,0.914852785812578,5,0.999571991999974,8.472073126129258e-08,1.4176936574693355e-08,0.29953080387499115,79,57,0.06904130432974785,369,198,PRUNED
2547,2547,0.3398978467053606,2023-06-10 18:48:24.336067,2023-06-10 18:48:24.630743,0 days 00:00:00.294676,0.9454708107874767,3,0.8907780553417546,1.005160683835727e-08,0.05230131838270054,0.23023227110491248,166,67,0.020823970653951404,369,179,PRUNED
2720,2720,0.33990419848325243,2023-06-10 18:49:24.690669,2023-06-10 18:49:25.081924,0 days 00:00:00.391255,0.9340083896540409,5,0.9345599121392957,0.00017190061934155458,0.049913111178957796,0.29969041839284505,58,75,0.05194506430427498,464,216,PRUNED
3557,3557,0.3399307803224014,2023-06-10 18:55:25.839753,2023-06-10 18:55:26.320280,0 days 00:00:00.480527,0.9669743197697435,5,0.8830280642246581,0.001546661727009013,8.106340339213532e-05,0.22476920925626012,53,69,0.014395991250426014,437,210,PRUNED
2697,2697,0.33993123179160833,2023-06-10 18:49:16.187274,2023-06-10 18:49:16.495476,0 days 00:00:00.308202,0.9147098655181306,5,0.9630644583175667,0.0005579128573871728,0.055819339871368175,0.29697244311820287,59,72,0.04787289578500388,458,213,PRUNED
289,289,0.33993283972810545,2023-06-10 18:40:33.293247,2023-06-10 18:40:33.444302,0 days 00:00:00.151055,0.8755565994812825,1,0.9906836204138465,4.886209171483883e-07,0.670877290862963,0.21615500242546928,73,70,0.04533643274024509,440,149,PRUNED
1196,1196,0.339961360294098,2023-06-10 18:42:31.716641,2023-06-10 18:42:31.873357,0 days 00:00:00.156716,0.9679577394648903,3,0.7265528125922538,0.2789806765767915,1.4926365139374244e-06,0.25806430712816436,72,69,0.09662092852348865,375,166,PRUNED
3918,3918,0.33997536493601976,2023-06-10 18:58:38.255288,2023-06-10 18:58:38.774148,0 days 00:00:00.518860,0.938977800579442,6,0.6497509054227469,5.5197467626835936e-06,0.00047626056244923134,0.2307468703400585,36,57,0.05321849037865294,557,196,PRUNED
1254,1254,0.34000030780037155,2023-06-10 18:42:41.588353,2023-06-10 18:42:41.751649,0 days 00:00:00.163296,0.9330593650812179,4,0.7013965330960894,5.101798311840994e-06,5.057533204044019e-08,0.25716245895093676,241,75,0.09179928022599246,348,177,PRUNED
4144,4144,0.34005336151606713,2023-06-10 19:00:43.997823,2023-06-10 19:00:44.541412,0 days 00:00:00.543589,0.9270266799684926,6,0.6832874820400996,0.19078424850459766,0.04176746348344864,0.2996893329373701,46,57,0.05961198968795765,531,199,PRUNED
1489,1489,0.34018533447064814,2023-06-10 18:43:26.352607,2023-06-10 18:43:26.538368,0 days 00:00:00.185761,0.9735781986126081,2,0.8686516260641459,1.7091862889093838e-08,2.8837932014806984e-05,0.22885152233427222,63,65,0.025209742646297426,455,165,PRUNED
2333,2333,0.34029425060899066,2023-06-10 18:47:08.611421,2023-06-10 18:47:08.886670,0 days 00:00:00.275249,0.9664172286235178,7,0.9543042070230213,7.724034459875518e-06,1.308726577466335e-07,0.2524819427487041,71,82,0.030028266534174376,434,192,PRUNED
4165,4165,0.34030186050254985,2023-06-10 19:00:55.470548,2023-06-10 19:00:56.014953,0 days 00:00:00.544405,0.9291641978070999,6,0.9466934168483223,0.00025105298243900426,0.008558949779434884,0.23205422680087565,42,67,0.08603793169056329,494,205,PRUNED
4058,4058,0.3403369645405054,2023-06-10 18:59:52.296784,2023-06-10 18:59:52.833155,0 days 00:00:00.536371,0.9471813933058075,6,0.858787010535708,0.00027747676789864205,6.2144186887694e-07,0.2303076490841547,36,68,0.00015555658768495783,528,201,PRUNED
3385,3385,0.34042399598801487,2023-06-10 18:54:00.959875,2023-06-10 18:54:01.357922,0 days 00:00:00.398047,0.9210495961792838,3,0.5299810865077578,1.8752879139421386e-05,0.0005876916473955989,0.29998236255238686,57,15,0.07345131845689347,459,194,PRUNED
1145,1145,0.34043171216130336,2023-06-10 18:42:23.176934,2023-06-10 18:42:23.332491,0 days 00:00:00.155557,0.9786355839770982,6,0.9806695255884644,1.6562005849797725e-06,0.011700417632133963,0.2286807886488647,89,79,0.07487233278124716,381,240,PRUNED
185,185,0.3404795089466277,2023-06-10 18:40:24.708997,2023-06-10 18:40:24.795267,0 days 00:00:00.086270,0.973530235506308,4,0.8931789562999073,0.00015972927976494778,0.07318065610225387,0.29629511248882556,69,36,0.05847934170555337,411,240,PRUNED
4228,4228,0.3406753363104101,2023-06-10 19:01:30.720235,2023-06-10 19:01:31.271160,0 days 00:00:00.550925,0.9253020039482517,6,0.9535176039671214,1.510048920059674e-07,5.699026878965474e-07,0.23109395226940072,41,67,0.015862204472191957,487,196,PRUNED
2396,2396,0.3406829876334869,2023-06-10 18:47:29.224801,2023-06-10 18:47:29.575526,0 days 00:00:00.350725,0.9450243499629472,4,0.655856528466807,7.089942918395909e-08,3.7114299630076116e-06,0.23313099148766078,47,81,0.02760298256156509,393,206,PRUNED
368,368,0.34069450088746106,2023-06-10 18:40:40.445394,2023-06-10 18:40:40.531562,0 days 00:00:00.086168,0.9785257002696708,3,0.7085005195658508,2.713436846227703e-08,5.804865991085921e-06,0.25353546568079893,75,66,0.03522500168950893,310,234,PRUNED
4587,4587,0.3408159515270238,2023-06-10 19:05:11.591450,2023-06-10 19:05:12.178519,0 days 00:00:00.587069,0.9177958259307,6,0.928642651468772,0.751794050295405,0.00016461504038244265,0.2641761626345237,60,67,0.05749148674383369,363,225,PRUNED
1270,1270,0.34084267085443193,2023-06-10 18:42:44.394928,2023-06-10 18:42:44.558735,0 days 00:00:00.163807,0.8740006686340522,3,0.5815930937386444,2.8087780356576615e-06,1.5272226669103826,0.29993845636391964,62,81,0.07893921308408527,358,171,PRUNED
4617,4617,0.3410037664149749,2023-06-10 19:05:29.776849,2023-06-10 19:05:30.368858,0 days 00:00:00.592009,0.9585616925280723,6,0.6787829269706208,2.0574043784808393e-05,0.001776108725878189,0.22849740507327,50,69,0.01223629022254839,978,203,PRUNED
2395,2395,0.3411478564336584,2023-06-10 18:47:28.856571,2023-06-10 18:47:29.224086,0 days 00:00:00.367515,0.9996433137707185,1,0.6741263758985537,0.0038769119461329253,2.8707385585247208e-08,0.2995532873414573,72,85,0.0709955064593181,418,236,PRUNED
2021,2021,0.34116927009913256,2023-06-10 18:45:34.510307,2023-06-10 18:45:34.913297,0 days 00:00:00.402990,0.9999874445315483,6,0.6696054132555445,1.6816113319826806,1.456293522670647,0.2599980503803892,66,61,0.04918584232190366,578,213,PRUNED
3313,3313,0.34121401006372787,2023-06-10 18:53:28.794676,2023-06-10 18:53:29.248615,0 days 00:00:00.453939,0.9203943474033914,5,0.7765395928905294,0.7109909244089295,0.00012482064470451196,0.26361541903643176,64,65,0.035512927005844505,475,199,PRUNED
857,857,0.3412269974898513,2023-06-10 18:41:35.701736,2023-06-10 18:41:35.829795,0 days 00:00:00.128059,0.9638366942254954,3,0.982662032388067,8.710117256745134e-06,0.23191552058552545,0.25750423802901296,240,74,0.04242790517583965,396,140,PRUNED
4665,4665,0.34126804684643697,2023-06-10 19:05:59.029250,2023-06-10 19:05:59.625710,0 days 00:00:00.596460,0.9747455330439884,5,0.7365202599977372,0.0011713452324602996,0.0008134566076102772,0.22849721441014845,59,57,0.04100619634783472,506,202,PRUNED
599,599,0.34129787733427797,2023-06-10 18:41:04.005970,2023-06-10 18:41:04.111119,0 days 00:00:00.105149,0.977467646971012,6,0.9865533907389326,0.0005311914236932669,4.1474334119755303e-08,0.20724775646927648,66,76,0.0936148435863072,420,189,PRUNED
4276,4276,0.3413631570886811,2023-06-10 19:01:57.957046,2023-06-10 19:01:58.516257,0 days 00:00:00.559211,0.9343467891927496,6,0.847911165310624,1.6571430616110866e-06,5.715739552134138e-08,0.299593765604432,59,52,0.08741139815329757,516,221,PRUNED
2844,2844,0.3413643447142938,2023-06-10 18:50:14.945990,2023-06-10 18:50:15.270323,0 days 00:00:00.324333,0.9562270457413203,5,0.8053802361857079,1.1492241450818321e-05,0.3224877812546034,0.2245483946134072,71,81,0.05219553580439041,456,226,PRUNED
3465,3465,0.34157647809314007,2023-06-10 18:54:41.838503,2023-06-10 18:54:42.307953,0 days 00:00:00.469450,0.9518323320148928,5,0.4262952617242997,3.48718705797153e-05,3.0127256390015144e-06,0.2589788414575099,41,65,0.02815497013452485,387,225,PRUNED
1699,1699,0.34157892809872625,2023-06-10 18:44:16.020513,2023-06-10 18:44:16.228821,0 days 00:00:00.208308,0.9511079844506938,3,0.6559928228563834,0.5476142270519007,3.0148708091045986,0.2313711211162186,67,67,0.09349311835299656,757,240,PRUNED
298,298,0.3416728145425769,2023-06-10 18:40:34.144775,2023-06-10 18:40:34.228718,0 days 00:00:00.083943,0.8547589084143796,1,0.86914850650088,4.6509198753807684e-06,3.0898091136053007e-07,0.23132799931646394,77,59,0.04787211216439811,458,145,PRUNED
370,370,0.3417155108731663,2023-06-10 18:40:40.616549,2023-06-10 18:40:40.707340,0 days 00:00:00.090791,0.9453631167194446,3,0.9625615746392702,1.6393962751046183e-05,0.320918178248377,0.2955430998639915,46,74,0.05947053470163398,324,200,PRUNED
1781,1781,0.34179293809278677,2023-06-10 18:44:35.290314,2023-06-10 18:44:35.507244,0 days 00:00:00.216930,0.9096872215564884,3,0.9583151397614388,0.40078604040134386,0.061294793137954544,0.2575616948803903,54,76,0.035758285643013435,750,232,PRUNED
1958,1958,0.3418258485231242,2023-06-10 18:45:18.403188,2023-06-10 18:45:18.636010,0 days 00:00:00.232822,0.9744011970661218,7,0.861133319427075,3.165383261553271e-08,2.6139676412311655e-05,0.260481951109009,52,87,0.05896410065645204,378,208,PRUNED
4480,4480,0.3418846691165772,2023-06-10 19:04:01.604060,2023-06-10 19:04:02.250636,0 days 00:00:00.646576,0.9552667084631903,6,0.956777898178451,0.4866050008510449,2.432050438639536e-05,0.23105563473665036,37,59,0.09264661754640394,520,221,PRUNED
1526,1526,0.3418910166373059,2023-06-10 18:43:33.808772,2023-06-10 18:43:34.000023,0 days 00:00:00.191251,0.9614783022393965,4,0.7105350456448731,0.7553696822677304,0.0003791819559679458,0.2306726669752405,57,74,0.025834937134417015,363,14,PRUNED
894,894,0.34197158173221526,2023-06-10 18:41:40.839021,2023-06-10 18:41:40.969383,0 days 00:00:00.130362,0.7897351064877449,1,0.6671871136183547,1.779866732436389e-06,0.00018331440468038983,0.25900104520531003,61,67,0.043662669440484525,413,115,PRUNED
3395,3395,0.34205017051577913,2023-06-10 18:54:10.233214,2023-06-10 18:54:10.697546,0 days 00:00:00.464332,0.9459320627855298,3,0.6007078733997175,1.315270772267496e-06,5.556768059313571e-08,0.26082431649572185,71,71,0.02061424438107664,454,221,PRUNED
1995,1995,0.34206724458512566,2023-06-10 18:45:27.912062,2023-06-10 18:45:28.148591,0 days 00:00:00.236529,0.9595231290394561,3,0.8283514712872457,0.0010993638332949273,0.00024988823188119564,0.23506383100974038,66,80,0.06679176254654005,323,241,PRUNED
1756,1756,0.34212900191585177,2023-06-10 18:44:29.462366,2023-06-10 18:44:29.674235,0 days 00:00:00.211869,0.9262662163670335,4,0.9246222491784736,0.01735233079421752,0.6211493036592176,0.2603237811505643,82,67,0.09439859403573574,387,237,PRUNED
1058,1058,0.3421436202441853,2023-06-10 18:42:09.428606,2023-06-10 18:42:09.573679,0 days 00:00:00.145073,0.8657473994398007,6,0.9046820066406306,0.5386508851735413,3.712415796849723e-05,0.29968213988879183,77,79,0.06880315453593261,652,194,PRUNED
3504,3504,0.34214483006237023,2023-06-10 18:54:59.835212,2023-06-10 18:55:00.311139,0 days 00:00:00.475927,0.9111811852225872,5,0.720754404370339,0.0011762560198858264,0.5680431659595032,0.2989203723121959,55,63,0.08979738419625256,425,220,PRUNED
912,912,0.34218526180538833,2023-06-10 18:41:43.453640,2023-06-10 18:41:43.585248,0 days 00:00:00.131608,0.9493566650642971,3,0.7422417123214482,2.801703954421548e-06,0.13301158446212533,0.29980455416396784,73,80,0.06173677908380352,729,237,PRUNED
4802,4802,0.34219971654197145,2023-06-10 19:07:30.984448,2023-06-10 19:07:31.600600,0 days 00:00:00.616152,0.9313187940877067,5,0.8335954727819672,1.1248924627418844e-07,0.07508740724237364,0.26037089248835155,73,65,0.0734677027484635,364,180,PRUNED
4466,4466,0.3422313913516208,2023-06-10 19:03:53.255916,2023-06-10 19:03:53.830762,0 days 00:00:00.574846,0.9555600956395919,4,0.645757917275846,3.30596195060302e-07,5.570683317661223e-08,0.22590321943160266,65,68,0.0025278237847150163,526,219,PRUNED
871,871,0.34229598505739983,2023-06-10 18:41:37.580528,2023-06-10 18:41:37.708286,0 days 00:00:00.127758,0.9996862937970731,3,0.45483814038943493,7.715438192081639e-07,0.17465719332608143,0.2568025535736593,73,76,0.08319883936010962,423,72,PRUNED
3376,3376,0.34238696147047265,2023-06-10 18:53:56.887125,2023-06-10 18:53:57.345688,0 days 00:00:00.458563,0.9273938322386813,5,0.8401909179952713,5.613530816686147e-05,3.055240366108394e-06,0.20608940245738133,60,73,0.011328276921788043,391,197,PRUNED
2227,2227,0.34254555837561895,2023-06-10 18:46:37.220543,2023-06-10 18:46:37.479777,0 days 00:00:00.259234,0.9817301488408444,3,0.9159619433699351,4.572633486021164e-08,0.003293137891920466,0.26237431579324594,97,82,0.02371114617256591,390,187,PRUNED
969,969,0.3425482084629763,2023-06-10 18:41:51.583753,2023-06-10 18:41:51.719397,0 days 00:00:00.135644,0.6651245342589418,3,0.9326341846092331,0.00024382081659557464,0.0009326841963033282,0.2948473766097953,48,73,0.030762499723111313,701,151,PRUNED
201,201,0.342676144008641,2023-06-10 18:40:25.984130,2023-06-10 18:40:26.055287,0 days 00:00:00.071157,0.9158585277334892,3,0.936236834683246,1.7850954228618827e-06,0.08026289872461174,0.2984675204675371,71,85,0.06059192483037867,367,222,PRUNED
3895,3895,0.34274993217448846,2023-06-10 18:58:26.454686,2023-06-10 18:58:27.002116,0 days 00:00:00.547430,0.9427293466779436,6,0.6742854078424145,1.7181953847730992e-06,0.0005739228592080321,0.25152083519126844,47,61,0.003039966355698943,538,195,PRUNED
