,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
1282,1282,0.3447429079492249,2023-06-10 17:49:21.140532,2023-06-10 17:49:21.295484,0 days 00:00:00.154952,2,0.7865694359566681,0.001237379656104402,1.0455148955730628e-08,0.2047724253666197,157,12,0.006358313735134,661,233,PRUNED
4745,4745,0.3448053689885986,2023-06-10 18:10:35.843076,2023-06-10 18:10:36.415512,0 days 00:00:00.572436,4,0.9787460024247464,7.865488293003054e-06,1.1989423694291788e-06,0.2997461825777074,111,25,0.06835053834766186,508,142,PRUNED
1817,1817,0.3448400732971537,2023-06-10 17:51:05.201220,2023-06-10 17:51:05.419409,0 days 00:00:00.218189,3,0.5526865838030702,1.5129209335624474e-07,7.000166698026193,0.2624832191632006,187,10,0.057183729356915056,646,129,PRUNED
4604,4604,0.3448635390625951,2023-06-10 18:09:14.183092,2023-06-10 18:09:14.742308,0 days 00:00:00.559216,7,0.8635247357203514,0.5832028580968996,3.575523666796162e-05,0.1965353782819482,121,16,0.011951282122133618,576,124,PRUNED
1806,1806,0.34489107883094866,2023-06-10 17:51:02.687206,2023-06-10 17:51:02.899140,0 days 00:00:00.211934,3,0.8262768625777471,2.075665386522087e-05,1.6497956903708487e-05,0.18298060147730158,40,22,0.028813855687797395,692,7,PRUNED
1496,1496,0.3449053092211303,2023-06-10 17:49:58.929310,2023-06-10 17:49:59.177454,0 days 00:00:00.248144,4,0.8299481961872497,0.2241119951492262,0.00017473545949378604,0.17729449234395428,84,15,0.09040059504976881,552,152,PRUNED
811,811,0.3449871832150098,2023-06-10 17:48:12.648643,2023-06-10 17:48:12.763495,0 days 00:00:00.114852,5,0.8436361201554514,4.5874259729465704e-06,0.021985691374206407,0.2570584201389015,182,20,0.09041546284105659,805,127,PRUNED
1278,1278,0.34500038282444556,2023-06-10 17:49:20.511344,2023-06-10 17:49:20.664828,0 days 00:00:00.153484,4,0.6853476576029948,0.00033453705480116744,0.027284917666812066,0.2581516126334553,178,17,0.023737466400069403,530,49,PRUNED
2451,2451,0.34500344169875474,2023-06-10 17:53:48.506630,2023-06-10 17:53:48.766089,0 days 00:00:00.259459,5,0.6492114902270647,0.027542109727518627,8.368088388617913e-07,0.22192690500888335,51,19,0.03391492005091005,652,112,PRUNED
3271,3271,0.345022732670856,2023-06-10 17:58:27.281094,2023-06-10 17:58:27.618855,0 days 00:00:00.337761,4,0.8803410371486,0.006398437979758834,0.7326186649128755,0.2565756276421305,36,25,0.03742666156806279,557,109,PRUNED
1600,1600,0.3450345623884304,2023-06-10 17:50:19.018013,2023-06-10 17:50:19.200893,0 days 00:00:00.182880,5,0.657013270982793,0.0008323601694622765,0.000251479271538889,0.2088227868246624,188,15,0.08186710912762639,557,60,PRUNED
3461,3461,0.34504060854605134,2023-06-10 17:59:43.199655,2023-06-10 17:59:43.635390,0 days 00:00:00.435735,4,0.7423314914767192,1.5816518817586258,0.2909792111039815,0.20595798875802304,36,16,0.08665707557594972,683,141,PRUNED
1968,1968,0.34504205311663616,2023-06-10 17:51:40.690357,2023-06-10 17:51:40.910823,0 days 00:00:00.220466,7,0.6772093671105818,0.06376959345567983,0.0010207286965851902,0.16751131285467025,43,18,0.09276684334214848,590,137,PRUNED
295,295,0.3450454403394749,2023-06-10 17:47:19.036836,2023-06-10 17:47:19.112189,0 days 00:00:00.075353,3,0.7889669488099789,0.0001655494729957491,5.686328290505661e-08,0.20316466657925436,155,24,0.0062481851656190635,770,143,PRUNED
2335,2335,0.3450670058294792,2023-06-10 17:53:15.691691,2023-06-10 17:53:15.941594,0 days 00:00:00.249903,4,0.8773270139788555,3.9278918808226455e-06,5.378154487530467e-07,0.18553682441759975,82,23,0.0468553220991412,585,7,PRUNED
3648,3648,0.34509339504628606,2023-06-10 18:01:05.953643,2023-06-10 18:01:06.408652,0 days 00:00:00.455009,3,0.9658657038513967,3.3981346293344496e-05,0.0002149369003758055,0.2976718590107509,39,24,0.05116299117750221,709,141,PRUNED
4467,4467,0.34510137390353113,2023-06-10 18:07:57.310052,2023-06-10 18:07:57.849427,0 days 00:00:00.539375,5,0.9671699441590538,0.02242350363457389,8.892311869020804e-05,0.20302224418610457,137,14,0.0804191569869417,470,84,PRUNED
4117,4117,0.3451145740948666,2023-06-10 18:04:53.083184,2023-06-10 18:04:53.593269,0 days 00:00:00.510085,4,0.6551924538540571,1.4390817395060689,1.365219830833822,0.2578483451305391,50,15,0.007752647777390874,571,133,PRUNED
1646,1646,0.34511981008049397,2023-06-10 17:50:28.381624,2023-06-10 17:50:28.568833,0 days 00:00:00.187209,6,0.6031822878727399,2.0819299023458977e-05,3.0612863247101213e-05,0.2572406286314677,42,7,0.038114439850895,538,6,PRUNED
1741,1741,0.34512163717241046,2023-06-10 17:50:48.328943,2023-06-10 17:50:48.592753,0 days 00:00:00.263810,7,0.9280805538491093,8.563436766496345e-06,0.030561531776864846,0.26160103612649893,54,11,0.029949691342107822,660,85,PRUNED
3757,3757,0.3451374406675056,2023-06-10 18:01:58.774893,2023-06-10 18:01:59.244097,0 days 00:00:00.469204,3,0.9612732744674032,0.2314744875583298,0.0031043930702737144,0.18307780880392216,45,19,0.05204566454155808,646,136,PRUNED
3639,3639,0.3451710320463905,2023-06-10 18:01:01.820418,2023-06-10 18:01:02.283251,0 days 00:00:00.462833,3,0.9676794707427812,1.4607348947667173e-05,0.00024368319824848834,0.26633233282741564,59,20,0.046036208323682534,682,151,PRUNED
145,145,0.34518390164734947,2023-06-10 17:47:07.375378,2023-06-10 17:47:07.441073,0 days 00:00:00.065695,4,0.7144651854997475,3.6755553403681686e-06,1.4770131546316334e-06,0.26444464679261553,169,6,0.029276521297448635,977,43,PRUNED
527,527,0.3451993483360478,2023-06-10 17:47:41.011173,2023-06-10 17:47:41.112278,0 days 00:00:00.101105,3,0.8314385478952383,0.007532169288715279,0.0015781866932379788,0.25667737424109793,158,20,0.03780344184900492,703,107,PRUNED
4228,4228,0.34523389299117463,2023-06-10 18:05:49.501581,2023-06-10 18:05:50.045093,0 days 00:00:00.543512,7,0.7352566031585401,0.01389201015143742,0.024136393851114525,0.20524238961472566,49,17,0.04822650695110407,507,112,PRUNED
3176,3176,0.3452794620109316,2023-06-10 17:57:50.404847,2023-06-10 17:57:50.809728,0 days 00:00:00.404881,4,0.7813197780271295,0.06563933076888996,4.346740821914192e-08,0.23393823358975707,155,15,0.006717165359233421,671,137,PRUNED
1556,1556,0.34531143429373884,2023-06-10 17:50:10.526860,2023-06-10 17:50:10.711146,0 days 00:00:00.184286,4,0.7524606731700575,3.4429530605472123,8.550209871148104e-08,0.29965900633041076,195,17,0.07705907835572706,550,224,PRUNED
4235,4235,0.34533681174763037,2023-06-10 18:05:53.096701,2023-06-10 18:05:53.618271,0 days 00:00:00.521570,2,0.723724903673931,0.0018035339541079862,0.0009092292690691897,0.25660466276534155,178,17,0.05445072131483722,575,159,PRUNED
3795,3795,0.34538625216263197,2023-06-10 18:02:17.286710,2023-06-10 18:02:17.755525,0 days 00:00:00.468815,3,0.49921584029311183,8.27671035706774e-06,0.00041139824637685684,0.2997827843106699,57,14,0.03746434287055928,682,152,PRUNED
917,917,0.3454122343003847,2023-06-10 17:48:27.178159,2023-06-10 17:48:27.301810,0 days 00:00:00.123651,4,0.7565320170740565,9.341414167292793e-05,4.642078261343963,0.29699787487406065,92,11,0.0680308734128271,645,147,PRUNED
978,978,0.34543846185629257,2023-06-10 17:48:35.406906,2023-06-10 17:48:35.536848,0 days 00:00:00.129942,5,0.7735106998055573,8.427841777749753e-05,0.00013328398311039368,0.16817935386472835,139,21,0.06804914725781233,683,141,PRUNED
1196,1196,0.34546512545839025,2023-06-10 17:49:07.396681,2023-06-10 17:49:07.544822,0 days 00:00:00.148141,4,0.7527007154338172,0.11330530788928697,0.022183165064185047,0.22624892042229636,43,14,0.030872393879995703,655,104,PRUNED
231,231,0.3454733324185799,2023-06-10 17:47:14.029239,2023-06-10 17:47:14.102282,0 days 00:00:00.073043,3,0.7784371656326489,7.4747365615793e-05,1.9898652794312174e-06,0.18396143961366812,168,14,0.03964355855911003,632,128,PRUNED
3375,3375,0.3454860258099324,2023-06-10 17:59:08.467306,2023-06-10 17:59:08.894399,0 days 00:00:00.427093,4,0.8228831333772821,0.012443834710976164,4.095948099385048e-08,0.20757127030772107,58,14,0.025849117705387465,598,106,PRUNED
4790,4790,0.34551566210318185,2023-06-10 18:11:01.795130,2023-06-10 18:11:02.375130,0 days 00:00:00.580000,4,0.9497261696603783,1.9097223684947315,0.03455220292005873,0.2001800077605516,115,20,0.015968142619337485,656,143,PRUNED
1080,1080,0.3455407689202841,2023-06-10 17:48:49.833045,2023-06-10 17:48:49.975687,0 days 00:00:00.142642,4,0.9533178004965462,4.3309583372919945e-08,1.080427314433695e-08,0.26318460229080576,56,20,0.07040195189215631,698,137,PRUNED
2336,2336,0.3455935896142892,2023-06-10 17:53:15.942228,2023-06-10 17:53:16.270184,0 days 00:00:00.327956,4,0.8974682551543713,4.206406174256412e-05,2.153285957876548e-08,0.22831600851557135,76,20,0.042765690298461306,633,25,PRUNED
4735,4735,0.3456280288803003,2023-06-10 18:10:29.981011,2023-06-10 18:10:30.551604,0 days 00:00:00.570593,4,0.883957468314116,0.024807792842659028,0.24178962513514768,0.23390203573381083,49,20,0.02740958244074494,693,15,PRUNED
2755,2755,0.34565720169903646,2023-06-10 17:55:21.807555,2023-06-10 17:55:22.099812,0 days 00:00:00.292257,3,0.5671140448739438,2.052457998370856e-06,0.01021299455882619,0.20859184781849324,185,12,0.05090594704751043,556,115,PRUNED
4791,4791,0.3457215376624536,2023-06-10 18:11:02.376041,2023-06-10 18:11:02.952375,0 days 00:00:00.576334,4,0.9191812226930599,1.2966167257709821e-05,2.0815240843500567e-06,0.23246947276030058,48,8,0.053702727322106736,718,137,PRUNED
3071,3071,0.34578721124737927,2023-06-10 17:57:11.699504,2023-06-10 17:57:12.093931,0 days 00:00:00.394427,4,0.8497640313002447,0.7319450990093298,1.4827722946527885e-06,0.17662238661167592,61,14,0.0270735154972117,655,138,PRUNED
4866,4866,0.34580117314355346,2023-06-10 18:11:46.335663,2023-06-10 18:11:46.917489,0 days 00:00:00.581826,4,0.5975091501385748,1.1277400021321601e-05,6.844925960279502e-07,0.2560139486253879,54,14,0.01675523528220297,704,141,PRUNED
1888,1888,0.34581144635741434,2023-06-10 17:51:21.671087,2023-06-10 17:51:21.889559,0 days 00:00:00.218472,4,0.5757023443512402,8.791455164611009e-08,0.23750936375670664,0.2598766081336131,41,15,0.012413104824353635,644,127,PRUNED
3653,3653,0.34581849861474506,2023-06-10 18:01:08.156556,2023-06-10 18:01:08.611531,0 days 00:00:00.454975,3,0.9529478514650904,2.9448206370366986e-05,0.000570259424591771,0.22592347519578157,94,26,0.04461000656144744,679,152,PRUNED
776,776,0.3458304115055109,2023-06-10 17:48:08.418688,2023-06-10 17:48:08.533486,0 days 00:00:00.114798,3,0.6517333797942964,2.0427316736859272e-06,2.3537454102182713e-08,0.23392018372987056,171,7,0.06093288843016184,497,100,PRUNED
2618,2618,0.345852927712996,2023-06-10 17:54:38.698283,2023-06-10 17:54:38.974448,0 days 00:00:00.276165,4,0.6427896042608252,6.310692217930296e-05,9.069590984875973e-06,0.20964418059711198,180,16,0.03047994276526705,607,114,PRUNED
2485,2485,0.34586398625300524,2023-06-10 17:53:58.208258,2023-06-10 17:53:58.472199,0 days 00:00:00.263941,4,0.5066944271829287,1.5122932496194468,2.7690174890758228e-08,0.23087510841595257,64,13,0.029762408960865214,643,36,PRUNED
3555,3555,0.3458856929499996,2023-06-10 18:00:24.450167,2023-06-10 18:00:24.893601,0 days 00:00:00.443434,3,0.645000943938696,0.00013563457835268357,4.758129589375799e-08,0.2985033107387203,60,8,0.003817198861290219,381,122,PRUNED
4508,4508,0.34590289241717964,2023-06-10 18:08:21.143046,2023-06-10 18:08:21.607384,0 days 00:00:00.464338,4,0.7417773489394269,0.0006155764560217199,0.5257896938286308,0.23293446043466143,186,9,0.011167315578190017,556,142,PRUNED
506,506,0.34593548106639604,2023-06-10 17:47:38.888483,2023-06-10 17:47:38.978653,0 days 00:00:00.090170,4,0.7598916173209788,1.1515953457768078,0.0003473757655269417,0.2045474589154359,109,15,0.0329790737550404,630,75,PRUNED
1872,1872,0.34594308247319827,2023-06-10 17:51:17.963532,2023-06-10 17:51:18.179863,0 days 00:00:00.216331,4,0.6109189180698037,1.8984765444145245e-05,0.0015146033916527777,0.2544458351493957,220,18,0.06500397630037758,596,123,PRUNED
2660,2660,0.3459835785851622,2023-06-10 17:54:51.698255,2023-06-10 17:54:51.980162,0 days 00:00:00.281907,4,0.758499316469199,0.000734609917718395,1.635086329236041e-08,0.17409895927576255,49,9,0.03940603377599015,826,106,PRUNED
4047,4047,0.34598874249348527,2023-06-10 18:04:18.414072,2023-06-10 18:04:18.915281,0 days 00:00:00.501209,4,0.6279471132881468,1.6156081950284376e-07,2.2618606211379606,0.20210892907823438,201,11,0.014583615440229791,540,138,PRUNED
1937,1937,0.3460100662760242,2023-06-10 17:51:33.266836,2023-06-10 17:51:33.479589,0 days 00:00:00.212753,7,0.7100429725109884,3.884420717861332e-05,0.002491439009521127,0.29806573747071374,38,20,0.08706605158932956,566,123,PRUNED
4341,4341,0.3460569955775721,2023-06-10 18:06:50.234594,2023-06-10 18:06:50.765430,0 days 00:00:00.530836,4,0.4991502515235139,0.17373772690718006,3.4610363994943563,0.23269338631135494,42,6,0.014298282471399327,640,117,PRUNED
1750,1750,0.34608106454227583,2023-06-10 17:50:50.257708,2023-06-10 17:50:50.465405,0 days 00:00:00.207697,7,0.9558641942574477,7.286031844007731e-08,0.15319600844980233,0.21611893852499459,49,9,0.08732698309503491,630,9,PRUNED
4323,4323,0.34615403569712444,2023-06-10 18:06:40.756198,2023-06-10 18:06:41.288574,0 days 00:00:00.532376,4,0.8322517397131878,2.9002105920664243,4.136506034656573e-07,0.18858799833232595,36,13,0.021369256490918514,619,127,PRUNED
2515,2515,0.3461556681923847,2023-06-10 17:54:07.666799,2023-06-10 17:54:07.933230,0 days 00:00:00.266431,4,0.7351951632621068,1.575321916196188e-06,0.0005441066057098017,0.26336926116767184,51,11,0.044161305173943295,628,126,PRUNED
4934,4934,0.3462087395682404,2023-06-10 18:12:28.489241,2023-06-10 18:12:29.083428,0 days 00:00:00.594187,3,0.7745119718208817,9.38746020005867e-05,1.0055359719894122e-07,0.204313472241582,150,20,0.06915368592795279,688,12,PRUNED
2258,2258,0.3462468113437367,2023-06-10 17:52:54.976911,2023-06-10 17:52:55.219823,0 days 00:00:00.242912,4,0.6706233847784134,0.0022381040079272915,1.4633063831327193e-08,0.2578638120760114,36,14,0.037946135758454944,626,133,PRUNED
2873,2873,0.3462555206490184,2023-06-10 17:56:01.188553,2023-06-10 17:56:01.488924,0 days 00:00:00.300371,7,0.796227173680306,6.866091222217942e-06,9.198340149955578e-08,0.26353292415154067,175,25,0.04953902789902758,597,143,PRUNED
334,334,0.34626584786075015,2023-06-10 17:47:22.306396,2023-06-10 17:47:22.383266,0 days 00:00:00.076870,7,0.7837089951813156,0.0001284945151859844,6.77969842450641e-05,0.2969165276754932,171,11,0.03205719251590526,671,93,PRUNED
3295,3295,0.34631827794908737,2023-06-10 17:58:36.701937,2023-06-10 17:58:37.047905,0 days 00:00:00.345968,4,0.9402654006633532,3.062397239227971e-07,1.5815745025005487e-06,0.25917288368341856,52,9,0.05078537113887298,617,117,PRUNED
1746,1746,0.346329466016876,2023-06-10 17:50:49.402019,2023-06-10 17:50:49.596597,0 days 00:00:00.194578,3,0.9764181006715054,5.77896896337427e-07,0.0016476020122631152,0.18748991891313982,41,18,0.03783394735699799,674,101,PRUNED
2072,2072,0.34642631988351036,2023-06-10 17:52:06.529800,2023-06-10 17:52:06.766495,0 days 00:00:00.236695,7,0.7514579601960222,9.31338948072628e-06,0.00024385883200543905,0.29862707649585324,52,14,0.09321359705000475,571,138,PRUNED
222,222,0.34642899032215463,2023-06-10 17:47:13.375619,2023-06-10 17:47:13.445123,0 days 00:00:00.069504,3,0.7872742835452022,7.745564215159258e-05,2.229245391499961e-06,0.2081067262559789,34,13,0.04305128398041297,648,126,PRUNED
3179,3179,0.3464381586437412,2023-06-10 17:57:51.549533,2023-06-10 17:57:51.879491,0 days 00:00:00.329958,4,0.7279778338208296,0.022006837368811715,1.5759225638555519,0.19137951542001674,40,9,0.018231749714880844,645,87,PRUNED
2519,2519,0.34643891304817476,2023-06-10 17:54:08.810474,2023-06-10 17:54:09.077917,0 days 00:00:00.267443,2,0.8640082034734466,1.0331554572508009e-08,1.0405781461949405e-07,0.19237595329038829,58,14,0.09751457615914741,645,243,PRUNED
4005,4005,0.34644376925744524,2023-06-10 18:03:56.260446,2023-06-10 18:03:56.760709,0 days 00:00:00.500263,4,0.7447500431164551,0.0018505577183293182,0.0003166546403066944,0.22908011140733794,75,19,0.023767313523695058,660,142,PRUNED
389,389,0.34646075880416366,2023-06-10 17:47:28.288927,2023-06-10 17:47:28.371411,0 days 00:00:00.082484,3,0.7954936629119418,0.0003279299591293677,1.3849424544486404e-07,0.29824488743800237,166,26,0.03622022593205479,632,97,PRUNED
2055,2055,0.3464944801848914,2023-06-10 17:52:01.728379,2023-06-10 17:52:01.953784,0 days 00:00:00.225405,4,0.7815760094361862,6.519273942340568e-08,8.023040631213183e-05,0.17167458880564482,47,16,0.007885217482575594,685,110,PRUNED
530,530,0.3465539617255593,2023-06-10 17:47:41.313696,2023-06-10 17:47:41.423099,0 days 00:00:00.109403,3,0.8856155574080634,8.639406333490866e-06,0.09632717718958808,0.16110180077491704,172,18,0.042295343190840995,641,249,PRUNED
972,972,0.34657328121883313,2023-06-10 17:48:34.624406,2023-06-10 17:48:34.759338,0 days 00:00:00.134932,7,0.7799674182809803,3.8767725857928895e-07,0.001034470971751353,0.2006842566337189,188,24,0.07929826431864666,728,115,PRUNED
1907,1907,0.3465907684922532,2023-06-10 17:51:26.105691,2023-06-10 17:51:26.391760,0 days 00:00:00.286069,5,0.7645247946850368,0.001857745868594834,0.0001934812874746723,0.18791148410771288,32,21,0.07342183569268151,556,116,PRUNED
804,804,0.3466082523580445,2023-06-10 17:48:11.822615,2023-06-10 17:48:11.943917,0 days 00:00:00.121302,3,0.812250279747846,1.5557862571358405e-05,0.03248533732331673,0.22817788954281737,117,17,0.09424123063577183,562,134,PRUNED
3048,3048,0.3466467056495191,2023-06-10 17:57:03.395714,2023-06-10 17:57:03.787786,0 days 00:00:00.392072,7,0.8778194661716032,0.2776893111973944,0.021995832417916944,0.14025790079153613,65,17,0.06888521310496834,637,116,PRUNED
4311,4311,0.3467442796889662,2023-06-10 18:06:34.453813,2023-06-10 18:06:34.983737,0 days 00:00:00.529924,4,0.8106946848584825,1.3808308126537325,1.2682557904554432e-06,0.16101616836578078,36,10,0.01727979233119055,650,124,PRUNED
4908,4908,0.3467560888628105,2023-06-10 18:12:12.955997,2023-06-10 18:12:13.546786,0 days 00:00:00.590789,4,0.5253406633993802,0.3185891046419854,1.3059683617351775e-07,0.2997625045039527,44,18,0.03373027548890788,690,126,PRUNED
2881,2881,0.346772559906094,2023-06-10 17:56:04.943920,2023-06-10 17:56:05.247522,0 days 00:00:00.303602,7,0.803143241438463,5.468524637057654e-06,6.366906305422984e-08,0.26440501634260777,175,20,0.053336616644966806,593,147,PRUNED
3084,3084,0.3468245099017472,2023-06-10 17:57:16.427220,2023-06-10 17:57:16.823326,0 days 00:00:00.396106,4,0.7746653707191995,1.9171250066203402,2.18647066076659,0.23339065223576694,146,13,0.03051030793849637,647,136,PRUNED
2080,2080,0.3468386626632668,2023-06-10 17:52:08.467605,2023-06-10 17:52:08.696609,0 days 00:00:00.229004,4,0.7801392971778076,6.468779787375482e-05,8.624072429781956e-05,0.23048130409268372,55,15,0.0056215984255505854,529,204,PRUNED
2533,2533,0.34684873540373157,2023-06-10 17:54:12.929732,2023-06-10 17:54:13.199170,0 days 00:00:00.269438,4,0.7673333982713858,0.0001374468890954597,7.309703270608806e-07,0.26126042348284145,60,9,0.02555018707427566,618,220,PRUNED
4008,4008,0.34688544666034266,2023-06-10 18:03:57.678516,2023-06-10 18:03:58.178069,0 days 00:00:00.499553,4,0.8553468690510909,3.4821169137491663e-06,4.416748790192942e-06,0.20663792689498406,41,11,0.013032080886987336,681,146,PRUNED
3966,3966,0.3469051310520114,2023-06-10 18:03:37.339640,2023-06-10 18:03:37.833487,0 days 00:00:00.493847,5,0.9699247069198256,3.725022793097815e-05,4.9745930173516915e-08,0.18056963469405576,127,16,0.01815836259984771,639,107,PRUNED
3431,3431,0.34693774166218483,2023-06-10 17:59:30.967125,2023-06-10 17:59:31.399679,0 days 00:00:00.432554,4,0.8889110024570056,0.008230446948386115,6.814766887361032,0.25693773393598157,50,11,0.06672696879712392,566,143,PRUNED
4587,4587,0.3469651755103161,2023-06-10 18:09:04.723612,2023-06-10 18:09:05.280609,0 days 00:00:00.556997,7,0.5356165845741131,0.37197934178637565,0.04647176251832451,0.29852994790717685,63,22,0.03461629928271075,668,102,PRUNED
4503,4503,0.3469725994336268,2023-06-10 18:08:18.291995,2023-06-10 18:08:18.840089,0 days 00:00:00.548094,6,0.784813440732524,0.001960494780257672,5.003150641832905e-06,0.2084965055084556,52,18,0.09242227701088343,714,127,PRUNED
3219,3219,0.3471115656294034,2023-06-10 17:58:07.293625,2023-06-10 17:58:07.703930,0 days 00:00:00.410305,4,0.5910938482273482,3.2747091797415868e-06,1.2982858272521876e-06,0.24283571304951473,53,15,0.07855376424029854,696,129,PRUNED
2441,2441,0.3471170243385302,2023-06-10 17:53:45.690208,2023-06-10 17:53:45.949111,0 days 00:00:00.258903,4,0.609926505134798,0.059548982015891275,1.9315187233241438,0.2986586724539275,52,17,0.006009642940268392,624,114,PRUNED
4724,4724,0.3471261159603738,2023-06-10 18:10:23.691501,2023-06-10 18:10:24.266964,0 days 00:00:00.575463,4,0.7105973211586756,0.00024104886180249504,2.3609127038826606e-05,0.19626701793522666,43,18,0.012558704614653946,611,122,PRUNED
4592,4592,0.34716328126739227,2023-06-10 18:09:07.517068,2023-06-10 18:09:08.077259,0 days 00:00:00.560191,5,0.7517614787866482,0.010759373122476488,1.4763623137480975e-07,0.23291471239174444,46,20,0.025278395253560522,575,129,PRUNED
1340,1340,0.3472473835176041,2023-06-10 17:49:30.787979,2023-06-10 17:49:30.951602,0 days 00:00:00.163623,4,0.8418735947521094,1.6947646786035352e-08,0.009596061592589166,0.22892495122277762,66,20,0.029959688097873707,616,139,PRUNED
98,98,0.3472502699671099,2023-06-10 17:47:03.334318,2023-06-10 17:47:03.412343,0 days 00:00:00.078025,6,0.8377863836500812,5.633417608443084e-07,2.5993143037468078e-08,0.2866996599053681,106,12,0.04702048509777943,541,100,PRUNED
156,156,0.3472609962964365,2023-06-10 17:47:08.122856,2023-06-10 17:47:08.185682,0 days 00:00:00.062826,6,0.6591118661953124,1.706924609531323e-05,2.909029770629073e-06,0.295962343782722,105,25,0.03945718571677033,719,144,PRUNED
3492,3492,0.34727099599449696,2023-06-10 17:59:55.997245,2023-06-10 17:59:56.435023,0 days 00:00:00.437778,5,0.7278666885365718,1.009073568505327e-05,0.0006233213621246196,0.2578058217728992,68,11,0.011256670540454868,661,129,PRUNED
967,967,0.3473475604978378,2023-06-10 17:48:33.927661,2023-06-10 17:48:34.059666,0 days 00:00:00.132005,4,0.6636690514345398,0.0036123304796601714,7.785015870318462e-05,0.29966113095223107,87,20,0.03512361372490533,590,136,PRUNED
909,909,0.34738046007365586,2023-06-10 17:48:26.130207,2023-06-10 17:48:26.253338,0 days 00:00:00.123131,5,0.7900379106469038,0.00021001827188764846,1.963787624338842e-07,0.19252610847081106,101,14,0.04709659455896159,656,190,PRUNED
1931,1931,0.34740912733830065,2023-06-10 17:51:31.819941,2023-06-10 17:51:32.040850,0 days 00:00:00.220909,4,0.9297484636278528,0.5094270325685558,7.364478914898251,0.2567972594864633,54,9,0.09989280650692205,537,120,PRUNED
4546,4546,0.34742433687598556,2023-06-10 18:08:41.960838,2023-06-10 18:08:42.514172,0 days 00:00:00.553334,4,0.7525363792359179,0.0001781108039607101,0.008025278221576719,0.2050417201444242,128,19,0.08228519823942457,611,256,PRUNED
209,209,0.34742827695107525,2023-06-10 17:47:12.327881,2023-06-10 17:47:12.394642,0 days 00:00:00.066761,3,0.49130124610837705,6.270115723116342e-07,1.3095160774605595e-07,0.21961513472133135,164,17,0.03483651801074594,613,151,PRUNED
4415,4415,0.3474393272051562,2023-06-10 18:07:29.299784,2023-06-10 18:07:29.836192,0 days 00:00:00.536408,4,0.6069358249567549,0.014982989464585402,0.18479888441129164,0.18927429376100183,36,12,0.017052550489871837,678,102,PRUNED
758,758,0.34748732068321353,2023-06-10 17:48:06.363498,2023-06-10 17:48:06.476248,0 days 00:00:00.112750,4,0.7027421028410534,4.2919114075552226e-07,0.0676414689663511,0.19055591108072392,108,13,0.07296995031881737,410,144,PRUNED
1554,1554,0.34749788844106394,2023-06-10 17:50:10.089962,2023-06-10 17:50:10.272228,0 days 00:00:00.182266,4,0.9685108009574067,0.024932242696518146,6.090037889813896e-07,0.2300482501581541,109,26,0.034138755983181716,674,23,PRUNED
1730,1730,0.34752160166692025,2023-06-10 17:50:46.003303,2023-06-10 17:50:46.211288,0 days 00:00:00.207985,6,0.8505353174882964,0.0015546582085246966,0.2677472607778565,0.2523114960490157,32,15,0.05708961808932806,848,18,PRUNED
4360,4360,0.3475373961840599,2023-06-10 18:07:00.248927,2023-06-10 18:07:00.781195,0 days 00:00:00.532268,4,0.6595759498689027,0.001396594611238496,1.118850832879636e-06,0.26272370991784444,110,18,0.07923828269029687,419,135,PRUNED
4092,4092,0.3475728457083339,2023-06-10 18:04:40.566546,2023-06-10 18:04:41.075675,0 days 00:00:00.509129,3,0.6276193455838222,1.478050413433252e-08,0.00013792689531927919,0.22955160336165573,68,12,0.0456553634838945,619,117,PRUNED
4480,4480,0.3475813414186946,2023-06-10 18:08:05.732985,2023-06-10 18:08:06.276448,0 days 00:00:00.543463,4,0.7546083149658077,1.5211892415183768,2.246003961530522e-06,0.21968795238520886,52,14,0.0027269247143833423,637,9,PRUNED
1650,1650,0.3476110191310431,2023-06-10 17:50:29.138841,2023-06-10 17:50:29.401834,0 days 00:00:00.262993,6,0.6260530219007648,1.24179283866757e-05,1.6609793308611297e-05,0.21449897793759448,35,10,0.03793920512369963,529,12,PRUNED
2910,2910,0.3476666377260105,2023-06-10 17:56:14.915017,2023-06-10 17:56:15.301410,0 days 00:00:00.386393,7,0.8344058957834776,6.386054761495391e-05,6.972053799540601e-07,0.18549322484357184,45,22,0.0007109604254451462,654,142,PRUNED
3811,3811,0.3477202709199839,2023-06-10 18:02:24.589347,2023-06-10 18:02:25.061047,0 days 00:00:00.471700,3,0.6248470570625865,0.003777407091319457,7.755544048703682e-06,0.20927476005467624,40,18,0.006109938332731448,654,139,PRUNED
2319,2319,0.3477970702036314,2023-06-10 17:53:11.273175,2023-06-10 17:53:11.523708,0 days 00:00:00.250533,4,0.767777952846315,1.47439800756252e-05,1.0125979783411805e-07,0.2618579594089111,181,14,0.032187935607818075,704,153,PRUNED
3415,3415,0.34789192548168313,2023-06-10 17:59:24.594131,2023-06-10 17:59:24.945780,0 days 00:00:00.351649,4,0.7684693135089146,0.042508562411124995,0.3449355597364468,0.2339228735937481,47,10,0.03995952755697601,362,128,PRUNED
