,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
44,44,0.28434211636656465,2023-06-10 19:40:32.668584,2023-06-10 19:40:33.307211,0 days 00:00:00.638627,0.8340174823275494,1,0.9740787127327535,3.7944891032790653,0.0075400214649529555,0.29000693476940975,193,73,0.03549408267252729,576,73,COMPLETE
71,71,0.2857573886256816,2023-06-10 19:40:39.285911,2023-06-10 19:40:39.907946,0 days 00:00:00.622035,0.800711926179286,1,0.9786795350248498,3.713729212541117,0.0001898020627888956,0.2250313836278122,221,57,0.060354713962281814,527,38,COMPLETE
723,723,0.28581635502542196,2023-06-10 19:42:14.501533,2023-06-10 19:42:15.519004,0 days 00:00:01.017471,0.9315623035283951,1,0.9576575229877263,1.1953563335810904,1.4981289452836173e-06,0.2591103802936602,123,46,0.03247804761400282,555,56,COMPLETE
106,106,0.2872554532814786,2023-06-10 19:40:47.014947,2023-06-10 19:40:47.729886,0 days 00:00:00.714939,0.9146551831707695,1,0.9888825076107065,1.5810668681150948,0.008347340762630289,0.21731575419854549,206,67,0.05837906546108464,562,66,COMPLETE
53,53,0.28849833530900737,2023-06-10 19:40:35.743449,2023-06-10 19:40:36.383025,0 days 00:00:00.639576,0.8253865935454366,1,0.973613735596471,4.181699017297552,0.007746926723695915,0.2990034194071148,209,55,0.05127472391276579,523,51,COMPLETE
21,21,0.2886061689918167,2023-06-10 19:40:24.464153,2023-06-10 19:40:24.837097,0 days 00:00:00.372944,0.9346355371226333,3,0.8921376840796422,0.4848230274447532,0.013773873807446995,0.06929563158236693,129,44,0.03634637797577016,861,62,PRUNED
360,360,0.28879723905266896,2023-06-10 19:41:24.087762,2023-06-10 19:41:24.196961,0 days 00:00:00.109199,0.8308041221553574,1,0.9208904739014415,8.072661201413609e-05,0.001926153809233649,0.2578865715509734,131,57,0.0394425405177284,519,65,PRUNED
50,50,0.2890999992569704,2023-06-10 19:40:34.110326,2023-06-10 19:40:34.854502,0 days 00:00:00.744176,0.8490484993687493,1,0.976005539652207,1.0967918832795185,0.0015609156786464003,0.20555657849489703,199,47,0.056399719169487356,584,91,COMPLETE
18,18,0.28922022568654665,2023-06-10 19:40:22.120032,2023-06-10 19:40:23.322566,0 days 00:00:01.202534,0.9373093531434407,3,0.8810625175868338,1.3319397970549813,0.015943890803446114,0.09166511640154446,133,46,0.03460210801692266,793,61,COMPLETE
54,54,0.2897011595111328,2023-06-10 19:40:36.384503,2023-06-10 19:40:36.999987,0 days 00:00:00.615484,0.7994006643318876,1,0.9756388248040806,4.034679013564214,0.00017487551067519306,0.22214088219390213,224,54,0.06284475724948757,526,35,COMPLETE
20,20,0.29038465602079605,2023-06-10 19:40:23.370011,2023-06-10 19:40:24.462344,0 days 00:00:01.092333,0.8297522929963183,3,0.8202714512672237,0.010008454131758404,8.430420076726618,0.1130183849177027,155,7,0.040930718996600585,752,5,COMPLETE
171,171,0.2921680653927108,2023-06-10 19:40:58.936483,2023-06-10 19:40:59.788776,0 days 00:00:00.852293,0.8161250551114285,1,0.9745165021075731,1.655428619238112,0.01751875424909209,0.24422064211279046,218,70,0.06718458687396349,639,61,COMPLETE
112,112,0.2923962217008618,2023-06-10 19:40:48.727628,2023-06-10 19:40:49.346037,0 days 00:00:00.618409,0.8286486786479961,1,0.974806945697739,1.7200859891191937,0.020090470245340174,0.25552896250776197,220,79,0.06705637461911301,547,63,COMPLETE
46,46,0.2928321587780681,2023-06-10 19:40:33.388406,2023-06-10 19:40:33.922561,0 days 00:00:00.534155,0.9167591144824068,1,0.9766452101128277,1.2476788856030658,0.0018402144835514623,0.18902186774043284,213,85,0.034216992761532256,488,97,COMPLETE
73,73,0.29295537692851764,2023-06-10 19:40:39.968294,2023-06-10 19:40:40.517430,0 days 00:00:00.549136,0.81485148698404,1,0.9620757521888657,2.8114249897114845,6.558520215991949e-05,0.2320444445255224,223,56,0.06564071996183601,494,13,COMPLETE
606,606,0.2949200121635266,2023-06-10 19:41:49.503869,2023-06-10 19:41:50.343512,0 days 00:00:00.839643,0.8581606915877903,1,0.9431598422056554,1.0226517644069852,0.013309646686794173,0.2593005922185432,195,71,0.048365355858444,616,64,COMPLETE
118,118,0.2957645486107683,2023-06-10 19:40:49.667777,2023-06-10 19:40:50.356013,0 days 00:00:00.688236,0.929839993936369,3,0.9122745015733215,0.6833007756962677,0.00018191820705653746,0.26456363538952754,239,72,0.05716996079465406,570,76,COMPLETE
131,131,0.2958261610583268,2023-06-10 19:40:52.678796,2023-06-10 19:40:53.308753,0 days 00:00:00.629957,0.8233141112561273,1,0.9763065778288798,1.6916745049620778,0.01889604289564906,0.23930715453496157,217,70,0.06786876086858215,553,63,COMPLETE
505,505,0.29711410271576555,2023-06-10 19:41:38.053007,2023-06-10 19:41:38.180118,0 days 00:00:00.127111,0.9041564853705896,1,0.8920852866340896,1.8150976209702478,0.00788904226546127,0.2995135267976457,235,45,0.07304572491482222,924,51,PRUNED
81,81,0.2971756629061062,2023-06-10 19:40:41.491192,2023-06-10 19:40:42.066551,0 days 00:00:00.575359,0.7981068218355359,1,0.9793858230036689,5.410261724293618,0.0010036717699898154,0.22637384184043288,238,55,0.0627029543140703,527,33,COMPLETE
133,133,0.2972862165704274,2023-06-10 19:40:53.375937,2023-06-10 19:40:54.429742,0 days 00:00:01.053805,0.8042296587635837,1,0.9903568140538375,0.9666533534168281,0.07919364321335622,0.20665309233974655,138,32,0.05825638701656645,693,51,COMPLETE
173,173,0.29731322817433975,2023-06-10 19:40:59.857909,2023-06-10 19:41:00.660498,0 days 00:00:00.802589,0.841787073183865,1,0.9818786568920655,0.8843492380047153,0.01887310528321141,0.25625484280962174,223,71,0.0648891821275401,649,49,COMPLETE
55,55,0.2973404308123448,2023-06-10 19:40:37.001492,2023-06-10 19:40:37.383044,0 days 00:00:00.381552,0.8203792794742237,1,0.9829847108506371,0.5714678029703316,0.0005150562544096121,0.27517440370854285,209,86,0.0500152439556613,392,51,COMPLETE
285,285,0.2980089548946415,2023-06-10 19:41:13.636289,2023-06-10 19:41:13.797978,0 days 00:00:00.161689,0.999895930908886,1,0.8640248281191031,2.343879091502882,0.0007271239892326849,0.2230903925128337,197,51,0.04200723352993686,545,45,PRUNED
168,168,0.2987628320866736,2023-06-10 19:40:58.187153,2023-06-10 19:40:58.800909,0 days 00:00:00.613756,0.9724958596438676,3,0.9996712704553562,4.871988486637436,3.7831192644199276e-05,0.2963924974966822,225,50,0.041070412965279565,508,66,COMPLETE
9,9,0.29883292156145463,2023-06-10 19:40:15.755371,2023-06-10 19:40:16.236011,0 days 00:00:00.480640,0.8713011351336577,1,0.9078817391586417,0.7763109470543147,0.0004228323133749179,0.2925393668418711,197,85,0.052803978305088164,505,89,COMPLETE
211,211,0.2991601427151426,2023-06-10 19:41:07.093470,2023-06-10 19:41:07.172752,0 days 00:00:00.079282,0.8215465471425133,1,0.9730412484792305,1.5212100481325146,0.014509580219177736,0.2548618415621246,218,69,0.06792205865489455,550,64,PRUNED
929,929,0.2998855213638453,2023-06-10 19:42:42.696301,2023-06-10 19:42:43.471561,0 days 00:00:00.775260,0.9622980364530956,1,0.9264369966653073,1.4920460441217835,0.004240998442439935,0.2649938224125385,217,54,0.05343535882261294,527,41,COMPLETE
429,429,0.3009941196123116,2023-06-10 19:41:31.007707,2023-06-10 19:41:31.107368,0 days 00:00:00.099661,0.9167673349555995,2,0.9557915004250781,0.12145953126676827,0.00014390447043163569,0.29284334801151163,239,50,0.04145400790878977,522,70,PRUNED
43,43,0.30106374119893275,2023-06-10 19:40:32.198493,2023-06-10 19:40:32.667184,0 days 00:00:00.468691,0.8714326894510246,2,0.8823795461534055,0.402950086914484,0.00023446366500254256,0.22842440890717006,230,86,0.04448364696819299,446,115,COMPLETE
91,91,0.30142421298086697,2023-06-10 19:40:44.810724,2023-06-10 19:40:46.006743,0 days 00:00:01.196019,0.843387703847184,1,0.9167593906492763,1.0302196474851273,0.005549401907039065,0.2508625552521328,137,48,0.05725505146575975,782,81,COMPLETE
989,989,0.3031798382635177,2023-06-10 19:42:52.311626,2023-06-10 19:42:53.110683,0 days 00:00:00.799057,0.930791697282905,3,0.8618358474103618,0.8407315460991686,0.433116797967356,0.2517100825366735,114,70,0.0662851017573559,569,64,COMPLETE
465,465,0.3035952524633646,2023-06-10 19:41:34.287759,2023-06-10 19:41:34.390067,0 days 00:00:00.102308,0.8623991315210564,1,0.6114196205361072,0.021026610973072995,0.022068646161606437,0.29918044701830426,208,46,0.031013707195861686,483,90,PRUNED
298,298,0.3048600924503123,2023-06-10 19:41:16.542078,2023-06-10 19:41:16.628522,0 days 00:00:00.086444,0.9398605180680369,1,0.9907315333155652,4.659098467315245,0.00446379526385904,0.2664604246790588,130,40,0.0564429446962931,709,48,PRUNED
741,741,0.30513190497387543,2023-06-10 19:42:17.520212,2023-06-10 19:42:17.657554,0 days 00:00:00.137342,0.8509662420454623,1,0.9647903348696557,0.16305802024260582,5.6036341230059515e-06,0.22758142461445344,235,40,0.08903066524213088,856,82,PRUNED
80,80,0.3051846482367739,2023-06-10 19:40:41.407417,2023-06-10 19:40:41.490641,0 days 00:00:00.083224,0.8842980326942457,3,0.8552738332757759,0.28367591164474104,2.3393243159013423e-05,0.14363762865262109,162,48,0.050989119707747506,845,117,PRUNED
349,349,0.30528743149800813,2023-06-10 19:41:23.155049,2023-06-10 19:41:23.246789,0 days 00:00:00.091740,0.9130475740663601,1,0.9996479233251615,0.005077402478293341,0.0027364394685933896,0.24644681566379378,198,59,0.050777800856174816,478,90,PRUNED
22,22,0.30532441952545664,2023-06-10 19:40:24.837845,2023-06-10 19:40:26.264032,0 days 00:00:01.426187,0.9331802103302933,2,0.9444967123070825,0.6586520113690997,0.004429881918717121,0.13320129387827778,81,51,0.02765586198988478,905,54,COMPLETE
283,283,0.30538313667942224,2023-06-10 19:41:13.472021,2023-06-10 19:41:13.561177,0 days 00:00:00.089156,0.7803759135423811,2,0.8134979803172443,0.6127706223761873,0.0003948498278477638,0.2993865356372088,127,56,0.0678513724686495,793,68,PRUNED
692,692,0.30561479304269684,2023-06-10 19:42:00.261741,2023-06-10 19:42:00.985352,0 days 00:00:00.723611,0.8383862222629359,2,0.7046681568353251,0.9088807978285633,1.6216041689634037e-05,0.23037631815370563,182,45,0.011720504986543707,518,83,COMPLETE
384,384,0.3060503825871927,2023-06-10 19:41:26.564498,2023-06-10 19:41:26.658264,0 days 00:00:00.093766,0.9562150755370528,1,0.9620603102349076,0.0023277348774052185,0.000331057523559351,0.22194605005724846,225,70,0.023028753198475096,563,49,PRUNED
51,51,0.30687632464528214,2023-06-10 19:40:34.856010,2023-06-10 19:40:35.686552,0 days 00:00:00.830542,0.8467965300488981,1,0.9703903319984147,1.0699890690629803,0.001129259988913865,0.21085376712433904,220,46,0.057240527391235696,597,83,COMPLETE
97,97,0.30809208721040177,2023-06-10 19:40:46.327085,2023-06-10 19:40:46.474374,0 days 00:00:00.147289,0.8533767915278944,1,0.8853342524797263,0.28156992974983625,0.006792356708918008,0.2972438166516756,36,50,0.049214286085466366,649,85,PRUNED
782,782,0.3082779877138291,2023-06-10 19:42:23.558393,2023-06-10 19:42:23.688468,0 days 00:00:00.130075,0.8210872509054595,1,0.7583742517806678,0.005912637309541638,7.632106720144972e-08,0.2997971263662855,151,44,0.02745732571768275,502,62,PRUNED
82,82,0.3089614418031849,2023-06-10 19:40:42.067960,2023-06-10 19:40:42.890763,0 days 00:00:00.822803,0.8259080847050457,1,0.9404873519776771,1.1921370461433987,0.00012643724703584574,0.19000696408160253,224,53,0.05799888906644983,615,53,COMPLETE
728,728,0.3097839995832663,2023-06-10 19:42:15.980063,2023-06-10 19:42:16.106176,0 days 00:00:00.126113,0.9341879057784009,1,0.7606621117668446,0.0824678130754215,6.784650933319019e-06,0.23604958412322805,123,43,0.03225438068167151,557,38,PRUNED
14,14,0.3098641135042568,2023-06-10 19:40:18.286535,2023-06-10 19:40:19.694191,0 days 00:00:01.407656,0.85732979543097,6,0.9879089941809174,0.49210851765545977,0.005290780516878199,0.07988581911476368,254,46,0.050971282304483966,901,109,COMPLETE
242,242,0.31025896245772333,2023-06-10 19:41:10.346751,2023-06-10 19:41:10.431106,0 days 00:00:00.084355,0.8140582619526239,1,0.9786008834837094,1.3091692607046703,0.3441410571960644,0.2554274846808242,140,35,0.09711613167260899,691,49,PRUNED
164,164,0.31031534121910087,2023-06-10 19:40:57.900758,2023-06-10 19:40:57.976834,0 days 00:00:00.076076,0.9528366497515738,3,0.8901148322240606,3.6472907643812658,0.0003923987221736973,0.25823363940619426,244,68,0.05968897670775792,525,73,PRUNED
219,219,0.31110036651922746,2023-06-10 19:41:07.689234,2023-06-10 19:41:07.769857,0 days 00:00:00.080623,0.9545600111033465,1,0.8253666936199693,2.8099239097290507,1.4237020777715792,0.29951427858115626,124,55,0.0380072257160724,533,67,PRUNED
161,161,0.3114653614852928,2023-06-10 19:40:56.311426,2023-06-10 19:40:57.007627,0 days 00:00:00.696201,0.9357743601135474,3,0.9197228988910078,0.6726604675324571,0.00014393640253120458,0.258744065967448,229,70,0.053472976829743855,568,76,COMPLETE
35,35,0.3124315283121244,2023-06-10 19:40:31.083084,2023-06-10 19:40:31.238772,0 days 00:00:00.155688,0.9483549798711356,4,0.8699054726354228,0.2974705559481013,6.368075646425615,0.16885153146157172,141,78,0.014459887072250953,673,71,PRUNED
865,865,0.31299084292520424,2023-06-10 19:42:34.095506,2023-06-10 19:42:34.234460,0 days 00:00:00.138954,0.8670932757142643,1,0.6963009508396205,0.0033705136603258906,0.00016973176018642193,0.2673077902145053,214,36,0.0033256662907516846,489,70,PRUNED
306,306,0.31423784941755006,2023-06-10 19:41:17.703850,2023-06-10 19:41:18.888986,0 days 00:00:01.185136,0.8015406624858703,1,0.9164982138029547,1.0813448475082337,0.019150990921938046,0.25977958274875795,164,60,0.04046904823926538,805,95,COMPLETE
104,104,0.31435841040629,2023-06-10 19:40:46.879040,2023-06-10 19:40:46.951747,0 days 00:00:00.072707,0.8219457452138952,3,0.9576939977187041,5.592557796010123,0.0003668456384267902,0.29963545439165284,195,54,0.06597763853585968,855,48,PRUNED
154,154,0.3145507400220965,2023-06-10 19:40:55.818083,2023-06-10 19:40:55.896658,0 days 00:00:00.078575,0.7817978449740877,1,0.9890507927155392,0.770604397406821,0.00021238838149023574,0.2540304654502527,223,57,0.06736818783497213,535,12,PRUNED
76,76,0.31456187628187143,2023-06-10 19:40:40.637128,2023-06-10 19:40:41.222169,0 days 00:00:00.585041,0.9995333267441407,1,0.9869249890128006,0.514203984908459,0.011256484921874532,0.23806623002085286,211,51,0.040010735028550036,471,47,COMPLETE
922,922,0.31541083392517727,2023-06-10 19:42:41.752832,2023-06-10 19:42:41.889919,0 days 00:00:00.137087,0.8107768375256394,1,0.9438803004100748,1.034851942373322e-06,1.0732142830331508e-08,0.2636306638667326,229,59,0.03635599063275548,512,51,PRUNED
238,238,0.3160301282175509,2023-06-10 19:41:10.046513,2023-06-10 19:41:10.125468,0 days 00:00:00.078955,0.9482735932313596,1,0.9509353004735387,0.053916265001504746,0.022719199552321327,0.29584393571531226,189,73,0.06246325248243073,720,88,PRUNED
914,914,0.31633091902643307,2023-06-10 19:42:40.680281,2023-06-10 19:42:40.818518,0 days 00:00:00.138237,0.9426328566618939,6,0.8085721822328424,6.078730011154594e-08,6.115244557650104e-08,0.26344906784545735,224,75,0.02532437538982729,524,47,PRUNED
460,460,0.3169875133010327,2023-06-10 19:41:33.818165,2023-06-10 19:41:33.921186,0 days 00:00:00.103021,0.9978587843734957,3,0.9754912798654721,3.3910124645129502,0.00013827008261862775,0.22730527016729973,216,8,0.057153324512543596,546,99,PRUNED
322,322,0.3181809820758503,2023-06-10 19:41:20.569904,2023-06-10 19:41:20.660356,0 days 00:00:00.090452,0.794444086079833,1,0.9749112172229524,1.50233116859814,5.953944000261962e-05,0.24527342055693507,233,70,0.04912201645998439,531,66,PRUNED
220,220,0.3183538400608211,2023-06-10 19:41:07.770379,2023-06-10 19:41:07.854650,0 days 00:00:00.084271,0.9815034866957465,1,0.9224666699463363,0.09776779364178458,0.0272354280128974,0.20959843007907866,219,41,0.06442243354262256,520,23,PRUNED
45,45,0.3195964406627875,2023-06-10 19:40:33.308669,2023-06-10 19:40:33.387739,0 days 00:00:00.079070,0.9741573240159414,1,0.9645193103659709,4.076747123477458,0.00654847889366981,0.2692899845397462,196,93,0.02988371229075195,558,78,PRUNED
7,7,0.3201601430886628,2023-06-10 19:40:04.461466,2023-06-10 19:40:15.740763,0 days 00:00:11.279297,0.6491420678481072,6,0.7211623812008265,0.0338341892576512,5.2372126415191757e-05,0.04724663049304585,255,31,0.06720303347831126,974,147,COMPLETE
335,335,0.3205690874065299,2023-06-10 19:41:22.024818,2023-06-10 19:41:22.109845,0 days 00:00:00.085027,0.8156951735488046,1,0.9756782431552344,1.9304349127393552,0.02529179704866621,0.2502268609349843,209,36,0.03361029333265372,818,70,PRUNED
780,780,0.3209773182786587,2023-06-10 19:42:23.313921,2023-06-10 19:42:23.436310,0 days 00:00:00.122389,0.8459173946566915,1,0.9408289812978962,0.0004155064745370879,0.000570332764622707,0.2620834874768348,120,78,0.0489763416453308,532,55,PRUNED
129,129,0.3212075411261814,2023-06-10 19:40:51.994635,2023-06-10 19:40:52.610338,0 days 00:00:00.615703,0.7713749119670507,1,0.939442842295524,0.0613379373536147,0.39363678264303414,0.296069870742955,170,81,0.06482202054096342,546,81,COMPLETE
109,109,0.32142887615207366,2023-06-10 19:40:47.853090,2023-06-10 19:40:48.597539,0 days 00:00:00.744449,0.8650155222391837,1,0.8946632018129151,0.5280603647664317,0.004263183487167598,0.24849568400966265,185,70,0.03189600928515484,602,57,COMPLETE
455,455,0.3216868804022217,2023-06-10 19:41:33.344500,2023-06-10 19:41:33.441869,0 days 00:00:00.097369,0.9269417684857997,1,0.9865577991456675,9.3971760860034e-07,0.029530735508574917,0.2595465783715684,131,51,0.020017517473042853,590,73,PRUNED
32,32,0.3218129441778209,2023-06-10 19:40:29.659506,2023-06-10 19:40:30.966877,0 days 00:00:01.307371,0.8196014176712499,4,0.8368743973556068,0.013099052945883437,2.1502257993969094,0.16807408696135118,149,16,0.03906115783314212,788,20,COMPLETE
532,532,0.32182582937856163,2023-06-10 19:41:40.706699,2023-06-10 19:41:41.323249,0 days 00:00:00.616550,0.8318478804038004,1,0.8244190648821186,0.3690375737917444,0.011765141987286638,0.23054039136475707,226,67,0.03329414976382707,501,66,COMPLETE
226,226,0.3223943453052427,2023-06-10 19:41:08.220477,2023-06-10 19:41:08.296647,0 days 00:00:00.076170,0.9276489129197099,1,0.9747328494275578,4.952895964458655,0.0010296542705739381,0.2602445434728364,248,51,0.06693275355152553,729,7,PRUNED
231,231,0.3224955875843593,2023-06-10 19:41:08.599448,2023-06-10 19:41:08.675342,0 days 00:00:00.075894,0.8039143096439095,1,0.9988997646328539,0.8751453267062284,0.6203092352290905,0.20450776532874546,135,32,0.058099077161835586,789,55,PRUNED
40,40,0.32263458015696583,2023-06-10 19:40:31.453415,2023-06-10 19:40:31.612526,0 days 00:00:00.159111,0.9596776544135157,4,0.666108145165708,0.02562767502752858,0.4065107228544653,0.1946935064011773,152,33,0.038481376371234645,761,40,PRUNED
509,509,0.32278705294269583,2023-06-10 19:41:38.466017,2023-06-10 19:41:38.568692,0 days 00:00:00.102675,0.8004049159700664,1,0.9984606229296866,2.845323942140492e-07,0.000508550742998906,0.2579880407657803,186,48,0.04324819862685335,785,63,PRUNED
202,202,0.32361741479588085,2023-06-10 19:41:05.236684,2023-06-10 19:41:05.956462,0 days 00:00:00.719778,0.8979087343374061,1,0.9783949391489957,0.533481867770977,0.0002187638555147937,0.29610809998954146,213,71,0.059076946577285926,586,74,COMPLETE
4,4,0.3243386778176489,2023-06-10 19:40:03.817374,2023-06-10 19:40:04.425929,0 days 00:00:00.608555,0.6309610789123836,4,0.9415024286555709,2.7913089015978293e-05,0.20506122882333905,0.024218134772954782,173,31,0.046364445362983384,568,164,COMPLETE
159,159,0.3256109749070917,2023-06-10 19:40:56.173960,2023-06-10 19:40:56.244903,0 days 00:00:00.070943,0.855865629727929,2,0.992027607919199,0.04528324948845283,6.38384157521474e-05,0.20656387764536738,196,75,0.0629188042186536,465,7,PRUNED
663,663,0.32624458010270946,2023-06-10 19:41:57.098324,2023-06-10 19:41:57.213814,0 days 00:00:00.115490,0.9169947264945805,1,0.8292476547190978,1.1114864799743287,0.0004344703806402098,0.2981044514663562,224,45,0.08187333297513319,526,92,PRUNED
294,294,0.32643093527226197,2023-06-10 19:41:15.683969,2023-06-10 19:41:16.310514,0 days 00:00:00.626545,0.8635943740656269,1,0.9683019871356138,0.4540442791126919,0.04086058337942927,0.23464710416061263,120,48,0.048346286842033306,513,88,COMPLETE
396,396,0.3264965305359291,2023-06-10 19:41:27.575919,2023-06-10 19:41:27.665718,0 days 00:00:00.089799,0.915344947812969,3,0.9659674682798132,0.6298165995977628,0.06344311859381042,0.26556898716583965,138,49,0.02899684781831316,752,56,PRUNED
477,477,0.3267766939684311,2023-06-10 19:41:35.407280,2023-06-10 19:41:35.506677,0 days 00:00:00.099397,0.8224694949700284,1,0.9344464704697177,1.6185349183421598,0.0033169529732210317,0.2977991555601349,215,75,0.06085223121919108,536,67,PRUNED
191,191,0.3285168521628652,2023-06-10 19:41:02.959530,2023-06-10 19:41:03.029932,0 days 00:00:00.070402,0.8283816760606688,1,0.9792038141651314,1.6166316673105021,0.02145884429577479,0.24866904172770937,219,71,0.06849009312102387,554,67,PRUNED
869,869,0.3286655776430739,2023-06-10 19:42:34.633919,2023-06-10 19:42:34.769706,0 days 00:00:00.135787,0.7913708125232519,3,0.8325243359292823,0.07132330745446025,9.308274216243376e-05,0.2608322759483958,189,43,0.04309144884766556,647,61,PRUNED
48,48,0.32870844181963893,2023-06-10 19:40:33.976616,2023-06-10 19:40:34.055137,0 days 00:00:00.078521,0.7925086644757399,2,0.9087350738020094,0.6084422097074216,0.00040484453846056803,0.13189784203610963,242,74,0.05812529383681271,536,128,PRUNED
126,126,0.3303208488218375,2023-06-10 19:40:50.821850,2023-06-10 19:40:51.858175,0 days 00:00:01.036325,0.8716972315380089,1,0.9631572315262844,0.237531607719695,0.002978510979122926,0.20175082922033022,222,84,0.04430108975400997,771,59,COMPLETE
246,246,0.33123373203824136,2023-06-10 19:41:10.661665,2023-06-10 19:41:10.748733,0 days 00:00:00.087068,0.8262035382617336,1,0.9923825069617455,0.31093789893466356,0.0003070128298939347,0.26024208834756807,211,30,0.0563881998714063,654,64,PRUNED
382,382,0.33141803757185007,2023-06-10 19:41:26.396969,2023-06-10 19:41:26.482204,0 days 00:00:00.085235,0.8286220519189177,1,0.9883335286098913,2.172114596972612,0.0051880483783843445,0.24554897716982108,249,59,0.034175943625765565,540,61,PRUNED
569,569,0.3315011898772152,2023-06-10 19:41:45.705085,2023-06-10 19:41:45.817122,0 days 00:00:00.112037,0.9290051057419628,2,0.9659697226971309,0.7013036913148276,0.00014926398784668622,0.298499993959201,236,54,0.029254816849358135,578,54,PRUNED
838,838,0.332378641634802,2023-06-10 19:42:30.591729,2023-06-10 19:42:30.719706,0 days 00:00:00.127977,0.8350493513971758,1,0.8173785367480572,0.24704195732554562,0.021332946140105502,0.2993247246234338,126,65,0.05490690094461603,530,6,PRUNED
162,162,0.3331581118694319,2023-06-10 19:40:57.009186,2023-06-10 19:40:57.831924,0 days 00:00:00.822738,0.9265636689683594,3,0.8683598426591259,0.4659739102441427,0.00019954241749656302,0.23715295820371723,239,73,0.05873986388832744,581,66,COMPLETE
368,368,0.33363737139517197,2023-06-10 19:41:24.783394,2023-06-10 19:41:25.318766,0 days 00:00:00.535372,0.8602341882678975,1,0.9775362995580544,0.010525869066052745,0.06278208701545838,0.2613032898393997,219,81,0.06647035506564351,467,6,COMPLETE
10,10,0.33385753559599274,2023-06-10 19:40:16.238376,2023-06-10 19:40:16.679964,0 days 00:00:00.441588,0.9958366067461291,1,0.8013261775560682,8.508010219333132,4.072580973976577,0.2586177520437053,103,99,0.045719053744783196,707,256,PRUNED
86,86,0.33461901709653513,2023-06-10 19:40:44.488994,2023-06-10 19:40:44.558342,0 days 00:00:00.069348,0.840115154584384,1,0.9914581551080462,0.7294398495278603,0.0007376139629809633,0.28999239419902323,218,38,0.05338283866462719,587,108,PRUNED
198,198,0.33508041581880166,2023-06-10 19:41:04.517743,2023-06-10 19:41:05.027480,0 days 00:00:00.509737,0.8345364362588635,1,0.9984764599067248,0.009202997179159074,0.0006467122503802339,0.26369120304437893,209,81,0.03919093798194365,480,51,COMPLETE
